sizebin,volumepc,timestamp,mCS,dv50_bin,vmd,fpf,rf,efpf,sGrade
0.10000020,0,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
0.11659167,0.0615814365447,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
0.13593590,0.122378908098,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
0.15848963,0.181606248021,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
0.18478534,0.2384737432,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
0.21544389,0.292185842991,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
0.25118914,0.341937750578,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
0.29286504,0.386909663677,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
0.34145555,0.426257967949,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
0.39810795,0.459102034569,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
0.46415979,0.484504878521,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
0.54117060,0.501444458961,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
0.63095856,0.508786022663,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
0.73564368,0.505288362503,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
0.85769761,0.489662945271,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
1.00000191,0.46078684926,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
1.16591668,0.418201565742,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
1.35935903,0.363068938255,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
1.58489633,0.299616515636,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
1.84785342,0.236742690206,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
2.15443897,0.188674375415,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
2.51189137,0.173327222466,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
2.92865038,0.208402082324,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
3.41455555,0.308720350266,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
3.98107958,0.486436575651,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
4.64159775,0.746674358845,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
5.41170597,1.08124887943,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
6.30958605,1.47313463688,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
7.35643721,1.89034879208,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
8.57697582,2.29446840286,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
10.00002003,2.64229130745,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
11.65916729,2.89637613297,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
13.59359074,3.02998828888,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
15.84896278,3.03354382515,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
18.47853470,2.91531324387,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
21.54438972,2.69677186012,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
25.11891365,2.40580105782,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
29.28650284,2.07031822205,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
34.14555740,1.71504545212,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
39.81079483,1.3622020483,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
46.41598129,1.03218340874,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
54.11705780,0.741280078888,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
63.09585953,0.49706068635,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
73.56436920,0.295043289661,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
85.76976013,0.121105611324,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
100.00019836,0,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
116.59166718,0,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
135.93591309,0,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
158.48962402,0,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
184.78533936,9.98076648102e-5,2023-03-10T19:29:59Z,0.22156365453780832,55,398.10794067,0.088907717876127,0.15629972498862701,0.067785368226457,F
