timestamp,sGrade,mCS,vmd,fpf,rf,efpf
2023-03-10T20:48:32Z,F,10.558135237958888,10.00002003,0.08026673614970999,0.44143565952770997,0
2023-03-10T20:48:33Z,F,4.133624911309167,11.65916729,0.056929538995059994,0.34028170898556,0
2023-03-10T20:48:34Z,F,0.9390764120548138,15.84896278,0.0193113573570972,0.2420134981651972,0
2023-03-10T20:48:35Z,F,4.258902134166139,10.00002003,0.06862998977302,0.44772646442102,0
2023-03-10T20:48:36Z,F,6.491787551173666,10.00002003,0.051846171021412,0.427013364434612,0
2023-03-10T20:48:37Z,F,13.351119021571945,18.4785347,0.040463655011284204,0.2265221810504842,0
2023-03-10T20:48:38Z,F,0.6834550566138028,63.09585953,0.02550841853957399,0.170820434549774,0.009172338247304394
2023-03-10T20:48:39Z,F,14.110920521949444,11.65916729,0.05854948826136,0.36403578586876,0
2023-03-10T20:48:40Z,F,7.738587803315555,11.65916729,0.07594474815473586,0.37374881767373586,0
2023-03-10T20:48:41Z,F,17.01175030734778,11.65916729,0.06530963227144,0.36988995835174004,0
2023-03-10T20:48:42Z,F,0.7747232822904695,10.00002003,0.004994902410141196,0.3516961238756412,0
2023-03-10T20:48:43Z,F,0.21188157309332684,73.5643692,0,0,0
2023-03-10T20:48:44Z,F,7.0980093470885555,11.65916729,0.037496629836923596,0.33183152306342356,0
2023-03-10T20:48:45Z,F,0.7010383333258378,398.10794067,0.012078780084848,0.159581660181348,0
2023-03-10T20:48:46Z,F,0.6742456607108839,13.59359074,0.0353780610021225,0.27784149712872247,0
2023-03-10T20:48:47Z,F,0.467555165507748,341.45556641,0.007133350968360001,0.007133350968360001,0.007133350968360001
2023-03-10T20:48:48Z,F,0.3399748741441774,341.45556641,0,4.0842373564100003e-16,0
2023-03-10T20:48:49Z,F,4.3365562508536115,10.00002003,0.056916962303262,0.44341106954966203,0
2023-03-10T20:48:50Z,F,0.6471194509004333,341.45556641,0.0111383665539334,0.16997154960403338,0
2023-03-10T20:48:51Z,F,3.4170882784665277,11.65916729,0.06320710182184,0.36993699550624,0
2023-03-10T20:48:52Z,F,2.4470642126280557,341.45556641,0.0669372697966189,0.0968643968598889,0.0606886190595049
2023-03-10T20:48:53Z,F,2.4580788475753055,341.45556641,0.03496619328965867,0.03496619328965867,0.0298561641150426
2023-03-10T20:48:54Z,F,2.7093304271474445,292.86502075,0,0,0
2023-03-10T20:48:55Z,F,3.5403320557524998,292.86502075,0.0420482088951435,0.09206202048350351,0.036829482717438
2023-03-10T20:48:56Z,F,4.041657206085,251.18913269,0.049199474691409895,0.11835519039537991,0.0385904085962102
2023-03-10T20:48:57Z,F,20.105989019081388,11.65916729,0.05950567334883,0.37627628892673004,0
2023-03-10T20:48:58Z,F,9.67612690396,46.41598129,0.065943246334805,0.157874724119905,0.038756400793793
2023-03-10T20:48:59Z,F,1.6691266364521389,292.86502075,0.0796984658902644,0.1670565376942644,0.064982758429844
2023-03-10T20:49:00Z,F,1.7282268421519722,341.45556641,0.0542659822758353,0.0982330683524753,0.0509595679864383
2023-03-10T20:49:01Z,F,1.8852299534605834,341.45556641,0.052232476389025596,0.1393858813401256,0.03760639511048
2023-03-10T20:49:02Z,F,2.246476615468861,341.45556641,0.0699149188858134,0.16180614684641342,0.057913574168248196
2023-03-10T20:49:03Z,F,1.4105460014605833,341.45556641,0.061785148046908,0.070021137855958,0.056939627528187
2023-03-10T20:49:04Z,F,0.5100080845878278,464.15979004,5.61171929736e-35,0.0873546383772662,0
2023-03-10T20:49:05Z,F,0.3692592075466092,341.45556641,0,0.09449507787796453,0
2023-03-10T20:49:06Z,F,0.6271378006140561,85.76976013,0.05956692144274926,0.21070817396044927,0.011454389095305268
2023-03-10T20:49:07Z,F,0.15620831679637842,73.5643692,1.3412206060955702e-10,0.03326054988958819,0
2023-03-10T20:49:08Z,F,2.870803821418278,11.65916729,0.044210061207413,0.337733005657713,0
2023-03-10T20:49:09Z,F,5.222144163316111,25.11891365,0.06635155797324614,0.18963895917264614,0.04249623298967614
2023-03-10T20:49:10Z,F,0.9825959199419139,73.5643692,0.018450584225394,0.12864926796409398,0
2023-03-10T20:49:11Z,F,0.3000862199227034,73.5643692,0.0064261057972940005,0.10006700664769401,0
2023-03-10T20:49:12Z,F,0.3165376490892789,85.76976013,0,0.01497991740704,0
2023-03-10T20:49:13Z,F,0.19803209570494612,73.5643692,0,0,0
2023-03-10T20:49:14Z,F,6.5480155155295945,10.00002003,0.043227655868965,0.493089983443865,0
2023-03-10T20:49:15Z,F,1.6955538971552777,15.84896278,0.02851882903606376,0.23921099154976377,0
2023-03-10T20:49:16Z,F,0.3273239278757771,630.95855713,7.841106504200001e-4,0.017958461865770003,0
2023-03-10T20:49:17Z,F,0.5147156697282639,398.10794067,0.01359888322652,0.06725686915209,0
2023-03-10T20:49:18Z,F,0.4049155966881811,464.15979004,0.015918200090535,0.06674212701613501,0
2023-03-10T20:49:19Z,F,10.114871352914445,10.00002003,0.07948848217734,0.45051556080584,0
2023-03-10T20:49:20Z,F,2.7840409616213084,21.54438972,0.01283304143739595,0.07698337841823595,6.717354699499999e-7
2023-03-10T20:49:21Z,F,0.6557452518414206,18.4785347,0.024011819660709997,0.18651155740021,0
2023-03-10T20:49:22Z,F,1.1333052114478,21.54438972,0.031517556048935996,0.227058768607636,0
2023-03-10T20:49:23Z,F,8.26523579739986,11.65916729,0.029301796425129,0.289606681335729,0
2023-03-10T20:49:24Z,F,5.417025195228334,8.57697582,0.12281870782373999,0.52304358422784,0
2023-03-10T20:49:25Z,F,0.4728253524005657,398.10794067,0.001628724504266,0.037427292931766,0
2023-03-10T20:49:26Z,F,0.27679502860235805,541.17059326,0,0.02025705233216,0
2023-03-10T20:49:27Z,F,1.225780780039709,21.54438972,7.19589223024505e-5,0.01729496999130445,0
2023-03-10T20:49:28Z,F,0.23734927671534833,73.5643692,0,0,0
2023-03-10T20:49:29Z,F,0.6044275015978738,341.45556641,0.015304421782519999,0.14086907923222,0
2023-03-10T20:49:30Z,F,0.5558558243146344,398.10794067,0.003925973810258,0.15042500678445803,0
2023-03-10T20:49:31Z,F,17.54821991258722,15.84896278,0.051760389655892,0.253945860713692,0
2023-03-10T20:49:32Z,F,14.677297757732777,13.59359074,0.04634688794616601,0.260255469679866,0
2023-03-10T20:49:33Z,F,18.93073485957389,18.4785347,0.0354066159855487,0.1921596219670487,0
2023-03-10T20:49:34Z,F,10.204415889254195,18.4785347,0.025426657136986597,0.1722510885563866,0
2023-03-10T20:49:35Z,F,0.3458159556725855,63.09585953,0,0,0
2023-03-10T20:49:36Z,F,1.5450848191974111,73.5643692,0.029528762772708,0.24300858445470802,0
2023-03-10T20:49:37Z,F,1.5594275047381945,15.84896278,0.031922989338637,0.273843119591437,0
2023-03-10T20:49:38Z,F,0.7399826273323056,63.09585953,0.0148968254786328,0.28678698890033283,0
2023-03-10T20:49:39Z,F,0.7221506705711472,398.10794067,0.018867271132757,0.098836823888157,0
2023-03-10T20:49:40Z,F,0.4428235617465402,341.45556641,0.017560665905474,0.088774918615874,0
2023-03-10T20:49:41Z,F,0.5891106497825471,398.10794067,1.1413622058235437e-5,0.05876636639548524,0
2023-03-10T20:49:42Z,F,0.382101765692982,398.10794067,0,0.017334019578958,0
2023-03-10T20:49:43Z,F,0.3312501726905481,541.17059326,0,0.0030393569171459998,0
2023-03-10T20:49:44Z,F,0.3606011048671775,398.10794067,0,0.001144471386246557,0
2023-03-10T20:49:45Z,F,0.3123367419465839,541.17059326,0,2.5400591548499997e-5,0
2023-03-10T20:49:46Z,F,0.2876255092625972,541.17059326,4.8079729080200003e-4,0.002402719855312,4.8079729080200003e-4
2023-03-10T20:49:47Z,F,0.38981723586224526,292.86502075,0,0,0
2023-03-10T20:49:48Z,F,0.3361793668250182,292.86502075,0,0,0
2023-03-10T20:49:49Z,F,0.23129378391442582,251.18913269,0,0.0094745439360901,0
2023-03-10T20:49:50Z,F,0.6054014101995959,251.18913269,0,2.23446171731e-4,0
2023-03-10T20:49:51Z,F,0.216736678797395,630.95855713,0,0,0
2023-03-10T20:49:52Z,F,0.21072937439177777,630.95855713,0,0.0023869145382198003,0
2023-03-10T20:49:53Z,F,0.28990533911714306,735.64367676,0,0.0016613802080949998,0
2023-03-10T20:49:54Z,F,20.65918560615062,541.17059326,0.00231918513775,0.00231918513775,0.00231918513775
2023-03-10T20:49:55Z,F,0.5863563414474106,116.59166718,0.003796799778937,0.046043891906727,0
2023-03-10T20:49:56Z,F,0.4135704700558845,464.15979004,0,0.009156681583272,0
2023-03-10T20:49:57Z,F,3.1331894430844307,25.11891365,0.03179649621252,0.15588328868141998,0
2023-03-10T20:49:58Z,F,5.610889071391778,34.1455574,0.025869617648416,0.057457978911695996,0
2023-03-10T20:49:59Z,F,0.47468833179694736,251.18913269,0,0.0025322381965842,0
2023-03-10T20:50:00Z,F,1.1895520811142288,158.48962402,0,0,0
2023-03-10T20:50:01Z,F,6.115823548698972,29.28650284,0.019026432819668,0.057046407647498,3.23393456638e-4
2023-03-10T20:50:02Z,F,9.60580946339286,25.11891365,0.02534882764214584,0.06341461221573584,6.1435948009584e-4
2023-03-10T20:50:03Z,F,0.17198360434524027,292.86502075,0,0,0
2023-03-10T20:50:04Z,F,18.37157306986028,13.59359074,0.0337330535112074,0.2708051255403074,0
2023-03-10T20:50:05Z,D,34.26786806848333,18.4785347,0.107753363959512,0.24635176312191198,0.06677006017418
2023-03-10T20:50:06Z,C,79.68847158221945,39.81079483,0.050411958284685005,0.080130678005515,0.027023367472005
2023-03-10T20:50:07Z,F,16.469747304910832,29.28650284,0.08008398745208799,0.118215341307208,0.053517599888138
2023-03-10T20:50:08Z,F,2.710741936061501,34.1455574,0,0,0
2023-03-10T20:50:09Z,F,3.721042795831075,18.4785347,0.0966349628596349,0.22417298108623487,0.05716052269850289
2023-03-10T20:50:10Z,F,0.48500471761344083,341.45556641,0,0,0
2023-03-10T20:50:11Z,F,0.4976806269713467,464.15979004,0,0.00432724252343,0
2023-03-10T20:50:12Z,F,2.67188742853268,25.11891365,0.012717204634097002,0.072393064443007,0
2023-03-10T20:50:13Z,F,11.766113135548611,25.11891365,0,9.69052836299e-4,0
