sizebin,volumepc,timestamp,mCS,dv50_bin,vmd,fpf,rf,efpf,sGrade
0.10000020,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
0.11659167,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
0.13593590,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
0.15848963,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
0.18478534,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
0.21544389,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
0.25118914,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
0.29286504,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
0.34145555,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
0.39810795,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
0.46415979,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
0.54117060,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
0.63095856,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
0.73564368,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
0.85769761,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
1.00000191,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
1.16591668,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
1.35935903,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
1.58489633,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
1.84785342,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
2.15443897,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
2.51189137,0,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
2.92865038,0.02631242387,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
3.41455555,0.255825430155,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
3.98107958,0.921909868717,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
4.64159775,2.24160242081,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
5.41170597,4.28554344177,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
6.30958605,6.88773775101,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
7.35643721,9.56915283203,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
8.57697582,11.7056503296,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
10.00002003,12.7465410233,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
11.65916729,12.4651641846,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
13.59359074,11.0525178909,2023-03-10T20:32:29Z,6.117487980261944,32,11.65916729,0.03445650143552,0.35893734497962,0,F
