timestamp,sGrade,mCS,vmd,fpf,rf,efpf
2023-03-10T19:58:31Z,C,145.89207776389443,21.54438972,0.0964696214999758,0.23111408456227578,0.06518717514351699
2023-03-10T19:58:32Z,B,193.5368881225889,29.28650284,0.106713970527053,0.23095400176945302,0.068978102579713
2023-03-10T19:58:33Z,B,208.2986498938361,15.84896278,0.12107049689635399,0.297319435933654,0.08328792091458301
2023-03-10T19:58:35Z,B,180.94599437715001,15.84896278,0.1031315668532736,0.2786132009933736,0.069909687759341907
2023-03-10T19:58:36Z,C,125.89314662085278,292.86502075,0.08594114256092601,0.204378233673126,0.058285258980476
2023-03-10T19:58:37Z,A,268.4414863586389,15.84896278,0.11842194353182675,0.2948314789399268,0.07658815045795675
2023-03-10T19:58:38Z,A,278.3055383893889,13.59359074,0.11810583841050301,0.304728095643103,0.07833489771932299
2023-03-10T19:58:39Z,C,137.8649375703111,10.00002003,0.1735552520211883,0.41800360864968833,0.1072273528482613
2023-03-10T19:58:40Z,B,189.2496996986389,13.59359074,0.11912561379366901,0.31556745968746897,0.076563318483515
2023-03-10T19:58:48Z,C,87.28746721485278,464.15979004,0.07705245178193,0.13907693307843,0.052786831073459994
2023-03-10T19:58:49Z,C,137.02742470630278,398.10794067,0.08150988291950799,0.160325562469708,0.054595602117488005
2023-03-10T19:58:50Z,B,223.7737517887778,464.15979004,0.070249450430276,0.137727747186976,0.049903844818476
2023-03-10T19:58:51Z,B,240.3495417701389,34.1455574,0.088722085989995,0.187839659489695,0.062163939699524
2023-03-10T19:58:52Z,B,199.75082185534444,39.81079483,0.10586095526818999,0.21201120570309,0.07742238685488101
2023-03-10T19:58:53Z,B,196.64645237401112,34.1455574,0.1090272622556,0.2105866556615,0.07639248140156
2023-03-10T19:58:54Z,B,210.65512805513887,39.81079483,0.095945683494209,0.19648290731010898,0.0660780709982
2023-03-10T19:58:55Z,A,317.02834531999997,464.15979004,0.077454882487631,0.137837779149431,0.058683603107912
2023-03-10T19:58:56Z,A,256.02293692694445,398.10794067,0.08223193641750999,0.15003288384521,0.06107059236615
2023-03-10T19:58:57Z,B,195.1958160400528,15.84896278,0.103002926195052,0.258880521142752,0.063481780122967
2023-03-10T19:58:58Z,B,244.92456520933055,18.4785347,0.0840792182367221,0.23759654792952212,0.0539476754050621
2023-03-10T19:58:59Z,B,241.57052082498333,15.84896278,0.0859037335961872,0.2447523387521872,0.0555363257229172
