Date-Time	0.10000020	0.11659167	0.13593590	0.15848963	0.18478534	0.21544389	0.25118914	0.29286504	0.34145555	0.39810795	0.46415979	0.54117060	0.63095856	0.73564368	0.85769761	1.00000191	1.16591668	1.35935903	1.58489633	1.84785342	2.15443897	2.51189137	2.92865038	3.41455555	3.98107958	4.64159775	5.41170597	6.30958605	7.35643721	8.57697582	10.00002003	11.65916729	13.59359074	15.84896278	18.47853470	21.54438972	25.11891365	29.28650284	34.14555740	39.81079483	46.41598129	54.11705780	63.09585953	73.56436920	85.76976013	100.00019836	116.59166718	135.93591309	158.48962402	184.78533936	215.44389343	251.18913269	292.86502075	341.45556641	398.10794067	464.15979004	541.17059326	630.95855713	735.64367676	857.69757080	1000.00195313
Mar 10 2023 19:07:06	-	0	0	0	0	0	0	0	0	0	0	0.0474011600018	0.194776162505	0.327822506428	0.4277138412	0.477611869574	0.467518031597	0.399267196655	0.290033698082	0.171882867813	0.0855715572834	0.0706080719829	0.158381745219	0.372082859278	0.725493848324	1.21298468113	1.80785799026	2.47031736374	3.13723635674	3.73654961586	4.19268417358	4.44370651245	4.45204496384	4.21623754501	3.77314805984	3.18926787376	2.54587388039	1.92160928249	1.37742352486	0.949490427971	0.647752642632	0.458496809006	0.349270164967	0.275062948465	0.189775362611	0.060723528266	0	0	0	0	0.00222252681851	0.150618195534	0.80319160223	2.34191966057	4.8515253067	7.78587961197	9.99017238617	10.2641534805	8.19857406616	4.64223861694	1.34582495689
Mar 10 2023 19:07:07	-	0	0	0	0	0	0	0	0	0	0	0.0511757433414	0.232918307185	0.398415476084	0.524473190308	0.589847803116	0.581072211266	0.498725473881	0.362304955721	0.210709691048	0.0956754460931	0.0697111785412	0.176263153553	0.448235064745	0.906929671764	1.54895591736	2.3410589695	3.23072552681	4.13173484802	4.94421863556	5.56193208694	5.89743328094	5.89723110199	5.55896091461	4.93460178375	4.11788988113	3.22279882431	2.35833311081	1.60716307163	1.01655650139	0.59822499752	0.334474384785	0.187506124377	0.108267620206	0.0481436960399	0	0	0	0	0	6.55512631056e-05	0.0564162507653	0.408204466105	1.41157317162	3.27866530418	5.68827581406	7.66051721573	8.03425312042	6.35771751404	3.43020224571	0.881452322006
Mar 10 2023 19:07:08	-	0	0	0	0	0	0	0	0	0	0	0.0694828033447	0.216349035501	0.351662755013	0.45717382431	0.515706539154	0.515499353409	0.454990237951	0.346746236086	0.218340918422	0.108073651791	0.0563632771373	0.0981384441257	0.261216521263	0.565928578377	1.01626336575	1.59426927567	2.26591968536	2.96990728378	3.63031220436	4.16097402573	4.4854054451	4.54907655716	4.33632230759	3.87754297256	3.24294376373	2.52710962296	1.82766914368	1.22383761406	0.763682305813	0.459922581911	0.293274909258	0.221330761909	0.189078330994	0.144351243973	0.053078725934	0	0	0	0	0.0343378186226	0.351823806763	1.25030601025	2.94614911079	5.34472036362	7.89028644562	9.67097091675	9.82143974304	8.04318714142	4.90121841431	1.6776278019
Mar 10 2023 19:07:09	-	0	0	0	0	0	0	0	0	0	0	0	0.199363946915	0.390723615885	0.54572892189	0.64121311903	0.660998702049	0.602152645588	0.480033785105	0.329230874777	0.197710603476	0.13547950983	0.184968143702	0.379391074181	0.742344260216	1.27676284313	1.95961272717	2.7501180172	3.57660198212	4.35248422623	4.981320858	5.37843942642	5.48394680023	5.27979850769	4.79628658295	4.10491228104	3.30263829231	2.49086117744	1.75483953953	1.15178894997	0.706686615944	0.414443254471	0.246420294046	0.157827541232	0.100055605173	0.0342347733676	0	0	0	0	0.0402360446751	0.312273710966	1.02099764347	2.30787324905	4.09417533875	5.98380947113	7.33149814606	7.50834035873	6.25875902176	3.93064808846	1.42196989059
Mar 10 2023 19:07:10	-	0	0	0	0	0	0	0	0	0	0	0	0.128514662385	0.348739504814	0.532925665379	0.648458361626	0.674116194248	0.607389271259	0.470371305943	0.30916082859	0.183129265904	0.147736728191	0.248508781195	0.53007376194	1.02920269966	1.75206792355	2.66602802277	3.71207380295	4.78737449646	5.77042245865	6.531062603	6.96158409119	6.99621582031	6.63133478165	5.92785549164	4.99456787109	3.9614572525	2.95034980774	2.05233335495	1.32034313679	0.771459460258	0.394730597734	0.160575553775	0.0286096539348	0	0	0	0	0	0	0	2.24942354521e-07	0.00114486296661	0.0517788045108	0.578742563725	2.76118206978	6.69696903229	8.61323451996	5.55886411667	1.44263637066	0.0666851550341
Mar 10 2023 19:07:11	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mar 10 2023 19:07:12	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mar 10 2023 19:07:13	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mar 10 2023 19:07:14	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mar 10 2023 19:07:15	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mar 10 2023 19:07:16	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mar 10 2023 19:07:17	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mar 10 2023 19:07:18	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mar 10 2023 19:07:19	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mar 10 2023 19:07:20	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357819527388	1.66298604012	4.33408117294	8.42932891846	13.3004989624	17.5405673981	19.3988761902	17.6103420258	12.2479486465	5.11754846573
Mar 10 2023 19:07:21	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mar 10 2023 19:07:22	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mar 10 2023 19:07:23	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
