Date-Time	Sr[0]	Sr[1]	Sr[2]	Sr[3]	Sr[4]	Sr[5]	Sr[6]	Sr[7]	Sr[8]	Sr[9]	Sr[10]	Sr[11]	Sr[12]	Sr[13]	Sr[14]	Sr[15]	Sr[16]	Sr[17]	Sr[18]	Sr[19]	Sr[20]	Sr[21]	Sr[22]	Sr[23]	Sr[24]	Sr[25]	Sr[26]	Sr[27]	Sr[28]	Sr[29]	Sr[30]	Sr[31]	Sr[32]	Sr[33]	Sr[34]	Sr[35]	Sr[36]	Sr[M]
Mar 10 2023 19:07:17	28143.8554688	245.450653076	300.989715576	240.384048462	304.522644043	216.579284668	216.797698975	136.998596191	134.904312134	100.798950195	104.239593506	87.6283187866	71.7119369507	58.7962493896	45.8865623474	43.1375427246	36.8476028442	35.3074073792	29.5071640015	30.8544006348	25.2258396149	24.9471683502	19.7630710602	19.5816650391	14.7603683472	14.8507652283	10.2385463715	9.98920345306	7.31728315353	6.58937549591	4.87548017502	4.66541004181	3.61703801155	3.68957591057	2.66464042664	1.86943697929	1.54733395576	974.623657227
Mar 10 2023 19:07:18	28215.7089844	243.579589844	299.082885742	240.086639404	304.000183105	214.816253662	217.030502319	135.228012085	134.022079468	98.3832931519	101.709129333	84.0784912109	68.1310653687	54.2018280029	40.7723731995	37.3754997253	30.525932312	28.3867015839	22.1860542297	23.5440540314	18.0525226593	18.131570816	13.5679578781	13.9869089127	9.88143157959	10.9692745209	7.285572052	7.77193975449	5.64830732346	5.31794977188	3.83297204971	3.75917816162	2.77157449722	2.83757543564	1.78934526443	0.995207726955	0.697262823582	974.599853516
Mar 10 2023 19:07:19	28219.2148438	243.812530518	298.165924072	240.774856567	303.150512695	215.152145386	216.889038086	135.42880249	133.934890747	98.321182251	101.550544739	83.890335083	67.8368911743	54.0164985657	40.4663352966	36.988986969	30.1269741058	27.9360332489	21.6676273346	23.0673446655	17.6552410126	17.7330646515	13.1729660034	13.6931114197	9.63487052917	10.7352895737	7.13581800461	7.62653112411	5.53366231918	5.19053506851	3.70838856697	3.57762408257	2.59247875214	2.5736374855	1.54165279865	0.67397993803	0.420426219702	974.604003906
Mar 10 2023 19:07:20	19826.9375	1183.47924805	904.198852539	578.61529541	546.478393555	351.04888916	313.772277832	191.126693726	168.467468262	119.538299561	112.963218689	88.1317977905	70.0710601807	54.3267745972	40.5184288025	34.8363113403	27.0348682404	26.0565452576	18.8285732269	19.1334629059	14.2368106842	13.7612504959	10.1607952118	10.0937337875	7.45465040207	8.00624084473	5.7801232338	6.02834606171	4.80734872818	4.43605089188	3.73338508606	3.2063536644	3.10565543175	1.75062978268	2.23715281487	0.140181705356	0.720578491688	974.588012695
Mar 10 2023 19:07:21	19747.4726563	293.59942627	308.946746826	225.654312134	261.617858887	182.085037231	178.067504883	114.736358643	111.738006592	85.0373535156	88.1477584839	73.5504837036	63.8124275208	56.0403938293	49.2533874512	49.729675293	48.2450904846	49.9190711975	48.6270713806	52.8810043335	51.7995529175	54.0518188477	52.0781555176	51.7006607056	46.267868042	41.2322502136	31.6243877411	24.9605808258	18.3933391571	14.4444074631	11.5671930313	9.68756771088	8.84277439117	7.25073337555	7.39505052567	5.07881307602	5.28397274017	974.587890625
Mar 10 2023 19:07:22	27574.6816406	259.528320313	324.083435059	251.704956055	313.292419434	220.503128052	222.414932251	142.250015259	140.25201416	104.75982666	108.642715454	92.4559402466	77.9346694946	65.8207778931	54.1196403503	51.9318962097	46.5071182251	44.9997558594	38.7208366394	39.0419387817	32.0919342041	30.955745697	25.7301464081	26.0365390778	21.6233825684	21.3388538361	16.4356040955	15.766825676	13.1561794281	12.7028226852	11.634267807	12.0820007324	11.9201908112	12.6043796539	12.334941864	11.2532739639	10.7382097244	974.577270508
Mar 10 2023 19:07:23	28231.1992188	244.451019287	299.67401123	240.071533203	304.671234131	214.394622803	216.652786255	135.02571106	133.861557007	98.5273666382	102.060005188	84.3400344849	68.2928543091	54.1662635803	40.570526123	36.9053726196	29.9340457916	27.6155261993	21.1333599091	22.1776371002	16.4143161774	16.1776809692	11.4126348495	11.8297786713	7.98160839081	9.34035205841	6.07485675812	6.80729389191	4.96581125259	4.63742399216	3.34151339531	3.02149701118	2.28739261627	1.76244831085	1.11973810196	-0.265725016594	-0.556976497173	974.572875977
Mar 10 2023 19:07:24	19849.4277344	442.435089111	564.273193359	291.980377197	376.254089355	218.916656494	232.927261353	131.420776367	125.709663391	83.8807907104	84.7426986694	70.2396316528	57.196231842	44.9698982239	33.4944877625	30.6818790436	25.2286453247	22.9637756348	18.5222473145	18.3297538757	14.0368394852	12.9354848862	9.28473377228	9.37669372559	6.64694452286	7.42247772217	5.20162343979	5.68580293655	4.61989355087	4.3042011261	3.68241763115	3.07564878464	3.00098371506	1.36675858498	1.97815346718	-0.497434437275	0.149260535836	974.577758789
Mar 10 2023 19:07:25	1443.28747559	667.744628906	583.339355469	309.446533203	277.36239624	174.679092407	138.932373047	99.6899185181	71.3764953613	55.6593322754	34.8538856506	27.1579723358	18.4776363373	16.7897968292	11.5294218063	12.1388063431	10.2442712784	11.0553131104	13.7676801682	11.0580816269	11.5382890701	10.6599979401	11.0141010284	10.4156293869	10.988199234	9.83777618408	9.90078258514	8.98088550568	10.062787056	9.67854309082	12.3713035583	11.8350419998	16.1266670227	13.7416553497	20.6216201782	17.5636482239	22.4570846558	974.571289063
Mar 10 2023 19:07:26	26310.4082031	380.492858887	417.824493408	289.159240723	348.366699219	244.437866211	239.034683228	157.886871338	155.353378296	123.03162384	127.5703125	114.332176208	103.826515198	96.1348953247	89.5874023438	92.341758728	92.5095443726	95.8724594116	94.2260742188	98.0758132935	93.1236038208	91.8330917358	85.2828369141	82.1175460815	73.1154174805	65.2332611084	52.1345672607	44.5680732727	37.3629455566	34.0971908569	31.6849822998	31.4156723022	30.92902565	31.0055789948	30.7067127228	27.7245121002	25.7544155121	974.558837891
Mar 10 2023 19:07:27	19352.8476563	687.94519043	697.366088867	420.964172363	464.546905518	308.071807861	302.970275879	207.641891479	209.190917969	179.285812378	193.318481445	187.914260864	191.865036011	196.212158203	206.515045166	223.193069458	240.710006714	256.772033691	266.948852539	277.849578857	278.027160645	278.223297119	270.969146729	261.031158447	240.34753418	210.470245361	175.280319214	149.813217163	131.173278809	121.85408783	116.657066345	118.448905945	119.020622253	124.790405273	126.022888184	122.826324463	118.19254303	974.560058594
Mar 10 2023 19:07:28	18570.640625	559.232177734	561.515808105	345.017211914	375.195648193	259.413208008	259.363739014	192.24647522	196.767944336	180.320053101	197.042770386	200.855819702	212.964599609	226.849227905	245.640777588	270.083740234	294.058929443	316.464935303	331.107940674	344.888641357	345.629852295	346.056976318	337.416564941	324.59387207	298.461791992	260.250610352	216.043548584	182.371887207	156.688186646	142.319534302	133.621429443	133.596817017	133.154190063	139.019332886	138.892547607	134.942276001	128.370376587	974.556396484
Mar 10 2023 19:07:29	22997.5	393.17980957	424.463684082	283.231292725	328.726654053	219.35319519	224.406234741	155.622192383	155.629211426	130.238311768	138.044342041	131.895111084	131.838607788	133.87008667	137.774612427	147.673614502	157.004776001	166.020401001	168.090637207	175.566329956	172.34576416	173.184127808	166.471542358	160.638687134	145.948989868	129.442016602	107.403373718	93.0366439819	80.5003433228	74.5892715454	70.1498718262	71.2797698975	70.7504043579	74.9808578491	74.1156234741	72.6991271973	69.4211730957	974.547729492
Mar 10 2023 19:07:30	21671.2695313	410.384460449	448.366485596	306.343597412	359.312408447	250.721694946	255.002700806	183.094528198	187.586898804	165.69303894	179.993362427	179.922668457	185.476379395	195.320632935	207.471755981	226.797195435	246.514755249	264.568481445	276.356872559	289.61416626	291.215759277	293.499725342	284.839813232	270.297180176	242.420150757	205.556686401	165.550430298	136.491043091	114.664360046	101.485023499	92.9047698975	91.1695480347	89.4739837646	92.6296691895	92.0235595703	88.9830932617	84.5104522705	974.546936035
Mar 10 2023 19:07:31	20045.84375	454.883544922	519.786315918	327.150482178	376.859832764	259.78338623	261.349029541	190.889663696	197.602478027	176.56427002	192.714828491	194.426330566	205.136764526	215.664215088	231.637588501	251.175170898	270.582183838	284.219238281	288.352966309	291.803344727	281.744659424	274.329345703	261.902618408	249.886947632	227.119522095	197.117431641	163.848571777	140.713562012	123.641204834	115.374588013	110.632766724	112.83454895	113.273910522	118.91860199	118.06892395	113.65763855	106.32623291	974.539855957
Mar 10 2023 19:07:32	22739.9160156	360.141174316	408.746917725	284.958496094	338.295684814	235.150100708	239.395477295	175.174179077	182.184051514	163.837020874	178.986328125	180.920639038	186.890457153	195.880172729	208.075363159	226.198959351	243.771133423	258.689178467	265.661224365	275.15737915	270.97644043	269.586578369	259.629852295	247.378128052	221.809646606	189.220428467	151.371795654	124.137825012	102.243362427	89.401008606	80.1413116455	77.8065948486	74.8870849609	77.208732605	75.7704620361	72.8596801758	68.7075042725	974.543579102
Mar 10 2023 19:07:33	20192.6367188	562.017822266	562.462890625	368.020263672	406.985809326	281.669769287	281.631835938	206.222442627	211.765686035	187.807662964	202.794433594	204.235671997	214.649642944	226.031433105	241.823623657	261.874176025	283.097625732	299.125579834	305.44708252	311.71081543	304.270996094	300.347167969	289.002838135	275.987701416	249.662445068	215.099761963	176.65687561	149.430328369	128.601257324	117.39642334	110.55381012	111.388923645	110.951660156	116.533027649	116.237968445	113.161483765	107.607284546	974.530944824
Mar 10 2023 19:07:34	21724.9042969	481.629150391	516.237670898	335.349822998	384.596069336	258.432647705	260.926879883	182.954574585	185.02243042	158.461853027	170.526168823	166.009658813	169.744308472	174.54347229	184.16267395	197.905685425	213.032241821	226.184051514	231.321884155	239.443252563	235.869491577	235.475036621	227.931732178	218.33744812	198.453338623	173.331054688	144.32723999	123.434898376	106.589080811	97.2365951538	91.2956390381	91.6554260254	91.3024902344	96.0810928345	95.6509170532	93.143699646	88.0463104248	974.530639648
Mar 10 2023 19:07:35	20753.1660156	474.570678711	488.926055908	327.980072021	365.900665283	252.109344482	255.08442688	189.283874512	192.784896851	169.115905762	183.151702881	183.951538086	192.114257813	202.989898682	217.388702393	236.85446167	256.621032715	271.491516113	279.765716553	287.766571045	282.821044922	278.79598999	267.194091797	253.942977905	229.985076904	198.750976563	164.031082153	139.318069458	119.906509399	109.299667358	103.005279541	103.863059998	103.592803955	109.176765442	108.549446106	105.605644226	99.8352508545	974.520141602
Mar 10 2023 19:07:36	26683.8945313	273.211364746	317.754058838	253.770523071	312.345214844	224.49659729	227.21194458	154.379043579	155.433105469	127.574127197	135.206970215	125.519073486	116.852806091	112.726448059	108.611953735	112.845199585	114.924179077	117.394424438	113.483345032	113.247917175	102.213607788	95.7838439941	85.2001876831	80.3935394287	70.3637619019	61.4467048645	48.0304412842	40.6559181213	32.9873428345	29.2152957916	25.7017860413	25.1840229034	23.8932476044	24.6510562897	23.5656337738	22.0623416901	20.4517116547	974.513427734
Mar 10 2023 19:07:37	27406.1621094	259.303100586	308.379943848	237.491210938	295.135955811	210.156585693	211.820907593	137.80821228	137.41104126	106.878959656	110.62159729	96.2510910034	85.2870178223	75.7628555298	66.9234390259	66.9505767822	63.9692497253	63.7101860046	58.3143959045	59.12241745	51.4446334839	49.0657081604	42.4108734131	41.2736206055	35.3476638794	32.8406524658	25.4580383301	22.8338012695	18.5191993713	16.9028072357	14.8145027161	14.78627491	13.9122047424	14.6808004379	13.7545118332	12.8619718552	11.9115638733	974.496643066
Mar 10 2023 19:07:38	23725.2207031	438.384460449	475.89666748	298.871765137	361.246917725	245.549575806	250.523391724	172.893005371	175.92276001	147.217590332	158.233154297	149.606124878	148.647674561	147.719345093	151.653991699	161.780776978	172.563140869	183.701980591	189.528427124	199.576522827	198.487045288	199.586807251	192.954696655	186.01423645	168.472991943	146.178512573	118.475769043	99.3042373657	83.1660232544	74.6912994385	68.4084396362	67.5857543945	65.6416015625	67.563949585	65.8208084106	62.6040534973	58.3104133606	974.512023926
Mar 10 2023 19:07:39	26100.3574219	377.609069824	457.345947266	296.423522949	365.731445313	246.945877075	250.769348145	161.297622681	161.893875122	125.094169617	131.497909546	116.490097046	106.050140381	97.1821899414	89.8314743042	90.8458786011	89.5424423218	90.9484405518	85.1869354248	85.3473052979	75.9473190308	72.4553909302	65.2923126221	63.8287467957	57.2171974182	53.0780487061	44.0793418884	40.5879592896	35.9599151611	34.8285675049	33.5287780762	35.0508918762	34.8587799072	36.785446167	35.659740448	33.7777023315	31.3660430908	974.507446289
Mar 10 2023 19:07:40	23539.9863281	421.688415527	487.499450684	314.311004639	371.608734131	253.238464355	255.850646973	177.307556152	179.978683472	153.523132324	165.367797852	159.308456421	158.602203369	159.567871094	164.918304443	175.958618164	185.533782959	195.663711548	198.542602539	203.958526611	197.584518433	194.207000732	183.091461182	172.743896484	153.392929077	131.799942017	107.217155457	91.5017547607	78.7092132568	72.1477966309	68.0270385742	68.4753646851	68.0106582642	70.8066482544	70.2669067383	67.5126419067	63.6677017212	974.506835938
Mar 10 2023 19:07:41	26197.0117188	327.958343506	391.817779541	267.559631348	328.311798096	231.169052124	232.219589233	152.61239624	153.437469482	122.112129211	128.422012329	114.525375366	105.254814148	96.9615097046	90.4556732178	92.8403167725	92.664352417	96.457572937	93.7464370728	97.0511474609	91.3316345215	90.6922531128	84.7273254395	82.915725708	74.5244827271	68.0062789917	55.8656005859	49.1631698608	41.209274292	37.2516479492	33.4873428345	33.2165336609	31.9420166016	33.2473220825	32.2459068298	30.7615070343	28.8868484497	974.506713867
Mar 10 2023 19:07:42	27165.5898438	331.125732422	378.420715332	268.480529785	332.024536133	224.091812134	223.19883728	144.451202393	140.881881714	106.531547546	108.96131134	91.839553833	79.11277771	67.2792282104	57.3868904114	54.8239440918	49.9638938904	49.3190612793	42.2503166199	42.3811531067	34.6727371216	32.5235290527	26.3747196198	26.2534980774	22.219587326	22.9601535797	19.0276603699	19.4911384583	17.7475910187	18.3259353638	17.9323997498	19.3649845123	19.4140319824	21.0295810699	20.1728839874	19.0480480194	17.5625247955	974.510559082
Mar 10 2023 19:07:43	27954.1777344	253.48348999	308.063598633	242.035964966	306.734619141	216.228866577	217.344589233	138.325653076	137.495834351	104.589141846	108.693939209	92.0430450439	77.0383529663	64.2657394409	51.9074935913	49.4566726685	43.7571105957	42.5796279907	36.9420890808	38.0443458557	31.5980682373	30.2851543427	23.986415863	23.1390304565	18.0283470154	17.8315315247	12.8376579285	12.3392505646	9.74759292603	9.19833660126	7.71420860291	7.78995084763	6.91893482208	7.13983201981	6.15751695633	5.08268499374	4.41382837296	974.506958008
Mar 10 2023 19:07:44	28129.1914063	242.753707886	294.754394531	237.75718689	298.927978516	211.367340088	213.792144775	134.481140137	134.293365479	101.205833435	105.37021637	88.1610336304	73.2057647705	59.2061195374	46.5321884155	43.4574775696	37.1912956238	35.4748001099	29.1948451996	30.5591545105	24.5754489899	23.9936275482	18.6699752808	18.3840236664	13.7008705139	13.8878583908	9.42672634125	9.3790102005	6.95239830017	6.38413667679	4.82370662689	4.63196849823	3.66873574257	3.65148472786	2.67264318466	1.74632179737	1.36718153954	974.503051758
Mar 10 2023 19:07:45	28153.8945313	248.902435303	290.050567627	241.935653687	290.79119873	208.804275513	212.94670105	136.016326904	133.312484741	102.254905701	105.022575378	88.5415267944	74.5976409912	60.2161331177	48.085308075	45.039478302	38.5224304199	36.1484603882	29.1506824493	29.1119213104	22.0561656952	21.17811203	15.3695135117	15.6341772079	11.4353542328	12.1051902771	8.1366481781	8.36743450165	6.18005180359	5.66842222214	4.19639015198	3.82600784302	3.0193836689	2.52545619011	1.83525681496	0.390905618668	0.172798246145	974.498168945
Mar 10 2023 19:07:46	28215.2792969	256.988922119	289.311584473	244.647491455	289.676971436	211.325195313	212.733520508	136.751541138	130.380645752	99.1502151489	100.624526978	83.8731460571	68.2764816284	53.8973464966	40.5884284973	37.4381103516	30.1368751526	27.8511619568	21.0370063782	22.0380020142	16.2455425262	16.6734828949	11.5934801102	12.0508670807	8.23052310944	9.5851726532	6.25403404236	6.94511556625	5.06894922256	4.77753305435	3.42653846741	3.16273117065	2.31454920769	1.8407804966	1.04861748219	-0.379628419876	-0.604047656059	974.49420166
Mar 10 2023 19:07:47	28140.0449219	253.25491333	286.798278809	244.559951782	287.104675293	209.989013672	209.976028442	136.276077271	130.069549561	99.3848800659	101.179580688	84.7047424316	69.2843780518	55.4986915588	42.4618415833	39.534450531	32.559261322	30.397069931	23.5256748199	24.4390602112	18.4590930939	18.547958374	13.2315416336	13.5963459015	9.69208526611	10.8818120956	7.40625858307	7.99449396133	6.06881189346	5.73900508881	4.45146465302	4.25602293015	3.46566176414	3.13374733925	2.32698297501	0.888609826565	0.586026310921	974.500610352
Mar 10 2023 19:07:48	27509.3164063	270.186676025	303.344085693	251.426483154	295.144348145	214.298782349	216.213241577	144.26322937	141.827194214	112.873901367	116.884239197	102.488258362	92.597618103	81.9908676147	73.1948852539	73.3734970093	69.050491333	67.2969741821	58.6311836243	55.4937515259	43.0610084534	36.6326408386	26.6895885468	25.3588161469	21.0233364105	20.9171791077	16.2515792847	16.1839084625	13.9071893692	13.8168115616	13.0357303619	13.6666603088	13.5311174393	14.1550559998	13.5936985016	11.9849662781	11.0201292038	974.496459961
Mar 10 2023 19:07:49	26813.7617188	820.650024414	552.284606934	445.441467285	416.04586792	307.157470703	276.245300293	188.307159424	173.950256348	137.910888672	135.064590454	113.252403259	99.6290512085	86.7966156006	74.7995681763	69.6602401733	63.6294898987	60.1052398682	50.0464935303	45.5274009705	33.8849906921	27.7818164825	20.0759811401	18.9915542603	15.1922607422	15.1135606766	11.3918399811	11.3299293518	9.71010112762	9.20553779602	8.65447902679	8.46281719208	8.55111408234	7.61662435532	7.87385749817	5.30309200287	5.04525756836	974.49987793
Mar 10 2023 19:07:50	92.3089599609	110.366500854	64.1755142212	46.555606842	32.7194366455	23.6505661011	16.5370998383	11.8059835434	8.45117950439	6.21065044403	4.58080720901	4.4575843811	3.01332807541	3.13942956924	1.89028894901	2.18993091583	1.351364851	1.21005368233	1.00127601624	1.25467300415	0.899438738823	1.17646789551	0.952297925949	1.30991733074	1.11144387722	1.34467029572	1.36066603661	1.64596486092	1.95624196529	2.23321413994	3.0959687233	3.00221061707	4.21581602097	2.06278324127	4.76304721832	1.53112840652	3.1899034977	974.491333008
Mar 10 2023 19:07:51	3189.18212891	1559.32080078	968.836242676	691.23614502	473.182861328	341.340026855	237.731018066	173.751922607	123.688179016	98.9805221558	68.713508606	49.076499939	22.4943332672	22.9209918976	12.0964736938	14.9598827362	7.56901264191	5.11265897751	12.909526825	4.37008333206	9.06136894226	3.65788984299	6.59144449234	3.25421690941	4.69531679153	3.06563186646	4.34591674805	3.07705402374	4.59702253342	3.06946873665	5.62077093124	2.59373688698	6.30865335464	0.828305184841	8.21301746368	1.65505540371	7.47531747818	974.495788574
Mar 10 2023 19:07:52	1438.77514648	729.396179199	610.672119141	331.433135986	288.842926025	180.20753479	140.812576294	95.2727050781	70.3424987793	60.7929229736	34.9881629944	27.5158939362	13.7412939072	13.0783977509	3.63003373146	3.75207591057	1.87585425377	2.02284955978	6.84955406189	1.67652571201	1.82011473179	1.4682559967	1.38533961773	1.42849552631	1.41713547707	1.39779174328	1.57860136032	1.55198895931	1.93164157867	1.63340342045	2.33373403549	1.5090136528	2.69764852524	-0.17671610415	2.0875658989	-1.76011621952	0.150440767407	974.49230957
Mar 10 2023 19:07:53	28203.8417969	263.116455078	288.510192871	247.428207397	287.442657471	212.698516846	211.259185791	138.054504395	128.577789307	100.135322571	100.622253418	85.0987014771	68.4927139282	54.0125236511	40.7026939392	37.6689910889	30.4183921814	28.5863323212	22.4801940918	23.527973175	18.4296627045	18.9460830688	14.3623170853	14.7427272797	10.6542491913	11.5618658066	7.73789596558	7.82562112808	5.57703018188	4.88363075256	3.48230409622	2.82799124718	2.13296842575	1.03286492825	0.662207245827	-1.3027844429	-1.42321503162	974.489379883
Mar 10 2023 19:07:54	28249.8515625	254.949432373	288.693725586	246.538986206	289.786682129	213.317337036	210.607498169	136.759277344	130.180526733	99.0215148926	100.570716858	83.6270446777	67.3707733154	53.1273536682	39.2496910095	35.9674110413	28.4802494049	26.1282539368	19.2493228912	20.4961204529	15.0092573166	15.58659935	10.822063446	11.3051948547	7.49965286255	8.96080589294	5.75953245163	6.57596588135	4.74106216431	4.50675582886	3.16596245766	2.95928645134	2.04985332489	1.79444563389	0.910309791565	-0.22207531333	-0.408171206713	974.491027832
Mar 10 2023 19:07:55	26781.7539063	422.56137085	435.547637939	310.075195313	341.832550049	242.41217041	236.644546509	156.26461792	145.195159912	113.821868896	113.485336304	97.0955047607	83.5042800903	71.709487915	61.3418884277	59.8657417297	54.9059791565	53.9715232849	47.4213676453	47.7541275024	40.7608566284	39.9653015137	34.2050018311	34.6098594666	30.501335144	30.4604969025	25.5344848633	24.9593982697	22.3513507843	22.2576217651	21.508266449	22.6484870911	22.7379417419	24.2537879944	23.6935901642	22.4018058777	21.1277427673	974.510375977
Mar 10 2023 19:07:56	26836.8984375	309.08984375	322.578399658	262.741271973	299.733398438	219.943496704	218.370407104	148.500061035	139.354324341	112.488571167	115.076049805	102.849571228	91.276473999	82.4406890869	74.4940643311	76.4626693726	74.2150115967	76.5231552124	73.2665939331	76.2519378662	71.2775802612	71.4269714355	65.1550216675	63.3933830261	55.9534378052	50.6461410522	39.9245529175	34.2900314331	28.1155147552	25.4428806305	22.8948974609	22.7235374451	21.7703781128	22.5410251617	21.4753665924	19.9746398926	18.6369075775	974.506896973
