experiment,vmd_mean,vmd_sd,vmd_median,fpf_mean,fpf_sd,fpf_median,rf_mean,rf_sd,rf_median,efpf_mean,efpf_sd,efpf_median,vmd_A_median,vmd_B_median,vmd_C_median,vmd_D_median,vmd_F_median,fpf_A_median,fpf_B_median,fpf_C_median,fpf_D_median,fpf_F_median,rf_A_median,rf_B_median,rf_C_median,rf_D_median,rf_F_median,efpf_A_median,efpf_B_median,efpf_C_median,efpf_D_median,efpf_F_median
exp20-1047,538.0510047535714,29.606335295138233,541.17059326,0.07331800089785115,0.01830821395746195,0.07058707056565,0.08551203441566611,0.021856080965383145,0.0825437278300305,0.06608301573298996,0.01604510689897287,0.0635609743557825,586.0645751950001,541.17059326,541.17059326,NA,NA,0.048030593567523,0.07176141452045,0.06944425251334,NA,NA,0.0526583444280525,0.08342321489006199,0.081070078462372,NA,NA,0.044850761061527994,0.06506902154534,0.06272185362876499,NA,NA
