Date-Time	Sc[0]	Sc[1]	Sc[2]	Sc[3]	Sc[4]	Sc[5]	Sc[6]	Sc[7]	Sc[8]	Sc[9]	Sc[10]	Sc[11]	Sc[12]	Sc[13]	Sc[14]	Sc[15]	Sc[16]	Sc[17]	Sc[18]	Sc[19]	Sc[20]	Sc[21]	Sc[22]	Sc[23]	Sc[24]	Sc[25]	Sc[26]	Sc[27]	Sc[28]	Sc[29]	Sc[30]	Sc[31]	Sc[32]	Sc[33]	Sc[34]	Sc[35]	Sc[36]	Sc[M]
Feb 22 2023 18:03:26	24699.5761719	362.934173584	297.615661621	216.12097168	166.521057129	125.172698975	99.39868927	77.9755020142	67.8465423584	60.5895957947	59.6452102661	56.2232475281	55.8958511353	54.9911613464	57.3202590942	59.2973175049	63.5336647034	67.2518234253	69.8219833374	71.3336868286	70.7529754639	70.2297973633	68.660774231	67.4058990479	64.5810241699	59.3343772888	52.424533844	47.0111427307	43.6679611206	43.5697402954	44.3585166931	47.500743866	49.5847129822	54.5211448669	55.5598068237	55.8191604614	54.0817375183	0
Feb 22 2023 18:03:27	24157.7265625	885.888549805	640.140686035	425.259460449	297.270385742	209.092498779	156.188491821	114.545684814	86.8664779663	65.2283477783	51.2710571289	43.179775238	42.0627212524	42.609085083	44.6028747559	47.1630249023	50.1581726074	51.3462371826	54.1833610535	53.8198318481	53.0792198181	51.425075531	50.0237197876	49.5783920288	49.4393577576	47.8847579956	45.4938850403	43.9992980957	43.664150238	46.0045890808	48.8747901917	54.3953094482	57.8358650208	65.5720596313	66.3303451538	67.6032028198	65.5477523804	0
Feb 22 2023 18:03:28	27889.4765625	70.4524536133	45.065574646	22.9063644409	11.4513549805	8.32876014709	5.62269830704	4.28105926514	3.1038351059	2.41050195694	1.08473372459	0.817011475563	0.698278844357	1.44797074795	1.81646358967	2.3322353363	2.62839961052	2.8703057766	3.13522148132	3.36616444588	3.45085477829	3.59413075447	3.5770919323	3.68759822845	3.66638016701	3.50050234795	3.35744380951	3.11422634125	3.07450819016	3.12252831459	3.32324981689	3.67717313766	3.91529607773	4.63212537766	4.53364658356	4.84700775146	4.6511182785	0
Feb 22 2023 18:03:29	24850.6113281	630.70489502	434.806884766	265.790039063	173.822814941	129.216125488	106.207901001	85.7406692505	67.958732605	49.6237182617	35.7267799377	26.9444637299	24.7449531555	24.2755756378	24.9090576172	26.3846302032	28.7009735107	29.2230796814	31.8953037262	31.2594547272	31.1608886719	30.5237369537	30.3956279755	30.7939758301	31.5964241028	31.259967804	31.1346549988	31.2008857727	32.5135154724	35.2313613892	38.5670089722	43.5240211487	47.0347900391	53.6634712219	54.7010421753	55.8819007874	54.3207473755	0
Feb 22 2023 18:03:30	23676.7207031	859.218078613	659.745300293	456.141021729	330.684082031	239.392456055	184.846008301	135.645462036	109.128715515	88.5413360596	79.9660415649	69.5099105835	64.9812393188	60.1619415283	58.9002723694	57.7258987427	58.6670455933	57.5791397095	59.05909729	56.3308944702	53.2607498169	49.8773880005	47.5012893677	46.9197769165	46.8812789917	45.3865661621	43.7552070618	42.9833679199	43.8519554138	47.0437507629	51.0934867859	57.006816864	61.7010421753	69.4957885742	72.1329956055	73.487991333	72.1137466431	0
Feb 22 2023 18:03:31	21829.7988281	953.528137207	757.120361328	530.988952637	389.052337646	281.400604248	217.450302124	159.57043457	127.630401611	106.887748718	96.7239151001	85.2879943848	82.0859375	79.764541626	80.9824142456	81.3674087524	83.1000747681	81.7700881958	83.9085693359	80.6806869507	76.9666671753	71.7088012695	68.1299133301	66.5824890137	66.1367950439	64.1572036743	61.4191169739	60.4861106873	61.602809906	65.8437728882	71.1624221802	78.814994812	84.8046798706	93.6583633423	96.7403717041	96.6957015991	93.9317703247	0
Feb 22 2023 18:03:32	21730.6386719	1110.35192871	842.50982666	598.022583008	440.838897705	309.980773926	227.314544678	164.384933472	128.801071167	105.842460632	95.8300628662	84.9400100708	80.012550354	76.6651306152	76.939704895	77.3784790039	80.106086731	80.3555526733	80.8121414185	79.7674865723	75.3814163208	71.6272201538	68.2699050903	67.6487731934	67.5428695679	65.7916641235	63.5149803162	62.919128418	64.5965118408	69.6164016724	75.4914855957	84.5604934692	91.3427963257	102.808700562	105.575286865	106.742286682	103.579376221	0
Feb 22 2023 18:03:33	20666.328125	1037.76062012	762.726257324	511.936737061	360.776611328	260.351745605	199.045898438	153.588378906	129.003265381	112.498176575	106.557670593	102.395858765	104.763031006	107.060928345	113.61164856	118.794685364	126.337394714	128.393966675	127.270507813	123.458503723	113.835960388	104.716804504	96.94921875	93.588180542	91.5362319946	86.343170166	80.3350296021	76.713104248	76.3739089966	80.1194534302	85.2389068604	93.6899185181	99.9166412354	111.245323181	114.880699158	116.673721313	114.462402344	0
Feb 22 2023 18:03:34	21129.7324219	1038.84960938	793.235412598	558.583129883	408.754302979	287.36920166	215.320892334	164.748336792	133.950317383	112.38293457	104.467727661	98.1694412231	98.8409194946	100.142845154	105.300300598	110.160545349	117.02507019	119.834266663	120.650222778	117.683120728	110.5027771	102.927864075	97.3060379028	94.5538253784	93.2078170776	88.0106887817	82.0447845459	77.7149200439	77.2108535767	80.3294754028	85.7915496826	93.5386047363	100.486839294	109.900413513	114.462776184	113.913703918	111.040313721	0
Feb 22 2023 18:03:35	21789.8730469	1110.55786133	849.638366699	594.157775879	430.556762695	306.355072021	229.854156494	172.005584717	137.364776611	112.882484436	102.872283936	93.85546875	90.166847229	87.8666305542	90.1720352173	92.7720184326	97.9406051636	99.5109176636	103.403114319	102.262657166	99.5799789429	94.6024017334	90.4843978882	87.6024856567	86.1870803833	81.5297393799	75.7588424683	71.158744812	69.9186782837	72.4741744995	76.8715591431	83.8715057373	89.5815887451	98.4808807373	101.43107605	101.224464417	98.361579895	0
Feb 22 2023 18:03:36	21158.4765625	1620.46118164	1197.11499023	830.082458496	601.74407959	432.979370117	321.257659912	235.690658569	186.357955933	157.506607056	145.590515137	133.752243042	129.34564209	125.918426514	129.753234863	132.831237793	139.434677124	141.315185547	137.897476196	129.720870972	115.704727173	99.981628418	87.8989257813	81.9393157959	80.2459793091	76.1175613403	71.0175323486	67.510925293	67.1433258057	70.1608810425	75.0410003662	82.0828781128	88.4673995972	97.2182769775	102.134529114	102.488601685	101.761192322	0
Feb 22 2023 18:03:37	20690.8496094	1229.65905762	944.090148926	678.10760498	501.249542236	359.434295654	266.743652344	199.567489624	160.474487305	131.538696289	116.028030396	106.598144531	106.506446838	109.706352234	115.85080719	122.129341125	130.197998047	132.551391602	132.028991699	124.86958313	112.729919434	99.0541687012	88.1583099365	83.2104949951	81.7132263184	78.4576644897	73.8881912231	71.6385498047	71.9206771851	76.3285827637	81.5422897339	90.0700378418	96.6100158691	107.176490784	111.420333862	111.646858215	108.980522156	0
Feb 22 2023 18:03:38	21713.6503906	1003.39221191	766.082641602	551.490112305	406.467651367	287.868347168	210.603240967	161.016937256	125.375770569	97.4316101074	84.623085022	79.3755645752	83.0852203369	89.8802719116	99.1084289551	107.222366333	117.424598694	122.518203735	122.878234863	119.163818359	109.457870483	98.5354156494	88.0703811646	82.6457290649	79.9698638916	76.0627441406	70.508430481	66.878036499	65.6691207886	68.6780166626	72.8832855225	80.3457641602	84.7443618774	93.5709991455	94.3691101074	94.264831543	92.1070251465	0
Feb 22 2023 18:03:39	23656.8789063	677.153442383	517.83795166	367.799133301	270.480987549	194.460800171	147.791183472	109.642677307	87.1566848755	72.6753158569	65.7489318848	61.2397041321	60.3453598022	61.2005615234	63.9337158203	67.0115814209	70.848197937	71.6740188599	71.8066101074	67.5829162598	61.2314338684	54.0001831055	48.5028381348	46.3200759888	46.4460220337	45.3394737244	44.0093612671	43.7665214539	45.1076927185	48.7009429932	53.2518997192	59.5574226379	64.5395507813	72.5214614868	74.87525177	75.7374649048	73.5150909424	0
Feb 22 2023 18:03:40	22062.0566406	914.393249512	684.301574707	473.540344238	345.042175293	243.466583252	183.820495605	145.6378479	122.431907654	105.365959167	97.8237380981	92.0017089844	91.9853591919	94.3405685425	99.3236923218	104.027839661	109.332633972	109.319908142	108.479408264	101.132637024	89.9235916138	77.8026428223	68.4867630005	64.5855636597	63.9697647095	61.7739257813	59.4486579895	58.523021698	60.0298805237	64.5794677734	70.170463562	78.4400634766	84.881439209	95.4273223877	98.6572265625	100.08581543	97.8076095581	0
Feb 22 2023 18:03:41	21108.5195313	1154.21032715	827.335876465	527.952636719	361.128173828	261.46105957	200.680755615	155.543258667	130.832763672	112.310585022	107.555397034	102.716117859	106.453483582	108.764396667	115.693664551	119.788246155	125.920570374	126.187698364	122.236068726	116.978866577	103.475280762	90.8366012573	79.7359619141	75.3385772705	74.4053573608	71.7669143677	68.8215332031	67.7171783447	69.4175491333	74.5143585205	80.8743133545	89.8934783936	97.0266265869	107.909416199	111.48992157	112.239486694	109.118431091	0
Feb 22 2023 18:03:42	18176.4023438	1031.00708008	770.922241211	513.849243164	358.871002197	260.710784912	202.168624878	161.372955322	138.63684082	122.496276855	117.354888916	115.022018433	121.219894409	128.257873535	137.918991089	145.481933594	154.426834106	157.644165039	156.862350464	151.716384888	139.437759399	127.582756042	117.674430847	113.500450134	111.097801208	105.300254822	99.2176818848	96.367515564	97.9828338623	104.485221863	112.963951111	125.69026947	135.540496826	151.368972778	156.633987427	158.272064209	154.355438232	0
Feb 22 2023 18:03:43	21007.2617188	774.135009766	582.052734375	411.802490234	303.143432617	220.091278076	167.673126221	129.613128662	107.905906677	93.9193725586	88.5463485718	84.9282226563	86.8043136597	89.4665908813	94.8684005737	99.0891342163	105.422859192	107.36190033	107.868034363	106.188583374	100.18422699	94.9666366577	90.6448440552	88.9825363159	87.6285095215	82.7847671509	77.9011383057	74.7525863647	75.2372436523	79.4177322388	85.0830078125	93.8320465088	100.673347473	111.825218201	115.097724915	115.720726013	112.210296631	0
