Date-Time	Sc[0]	Sc[1]	Sc[2]	Sc[3]	Sc[4]	Sc[5]	Sc[6]	Sc[7]	Sc[8]	Sc[9]	Sc[10]	Sc[11]	Sc[12]	Sc[13]	Sc[14]	Sc[15]	Sc[16]	Sc[17]	Sc[18]	Sc[19]	Sc[20]	Sc[21]	Sc[22]	Sc[23]	Sc[24]	Sc[25]	Sc[26]	Sc[27]	Sc[28]	Sc[29]	Sc[30]	Sc[31]	Sc[32]	Sc[33]	Sc[34]	Sc[35]	Sc[36]	Sc[M]
Mar 10 2023 19:47:37	26140.6777344	149.646438599	109.240104675	72.4533081055	53.6500434875	43.3587532043	36.7079811096	33.9153747559	35.4293251038	38.5318069458	43.2783088684	48.7978286743	54.6484870911	61.5768966675	69.7014389038	79.8001556396	90.4265289307	101.508247375	112.34752655	120.982467651	126.515022278	127.603904724	122.515014648	111.330596924	96.3291702271	78.3371734619	61.3709526062	49.0337219238	40.3361778259	33.9084129333	29.5439033508	27.5519428253	26.2957344055	26.7970638275	26.9408550262	26.870388031	26.0424556732	0
Mar 10 2023 19:47:38	24714.0097656	156.236679077	126.46459198	88.7432785034	67.0428161621	58.0941619873	52.6100387573	51.1318397522	54.7492980957	61.3741798401	70.2325820923	80.3490524292	91.8949966431	105.070251465	120.351325989	137.786834717	155.949737549	174.537811279	191.255722046	204.650527954	212.127182007	211.915878296	201.744720459	183.290496826	159.705276489	131.436538696	104.219207764	83.0081176758	67.3857650757	55.7982215881	48.0798034668	44.3413162231	41.9694061279	42.2598686218	42.6592483521	42.248878479	41.2640914917	0
Mar 10 2023 19:47:39	23927.6464844	200.27053833	153.912216187	104.397392273	77.7616271973	65.4856491089	58.3676757813	56.2306594849	60.8439254761	68.7796401978	78.7330627441	89.7208175659	103.23085022	119.174102783	137.361343384	157.356262207	178.627975464	200.798171997	221.790679932	239.402008057	249.21321106	250.101882935	238.135192871	213.523864746	182.392440796	146.706604004	114.866783142	92.4654464722	76.4064407349	64.3185348511	56.4096069336	52.9107093811	50.6152153015	52.0097808838	52.361995697	52.5420227051	51.5048027039	0
Mar 10 2023 19:47:40	26118.8261719	68.6039581299	56.038936615	41.3148498535	31.7097263336	30.5102710724	30.135509491	33.4603424072	37.8221931458	44.4676055908	51.2744293213	59.8876075745	69.6071395874	81.5302505493	94.023399353	107.77645874	122.322982788	137.066345215	150.192611694	160.236053467	165.32862854	163.276580811	153.353027344	136.711853027	116.110710144	92.9406051636	71.7545623779	55.8082618713	44.359413147	35.6469421387	29.8163299561	26.7057418823	24.7159957886	24.5717144012	24.4171676636	24.2895450592	23.5362930298	0
Mar 10 2023 19:47:41	23373.9394531	247.755996704	195.748138428	137.653549194	104.920303345	85.5286865234	75.9342880249	73.1018753052	77.0004653931	84.6151885986	95.5491867065	109.189155579	124.789108276	143.17175293	164.965682983	190.079544067	216.933563232	243.031112671	267.740966797	287.963104248	299.934906006	299.916595459	286.165466309	259.052093506	223.098678589	180.680084229	141.283538818	112.092758179	90.6156768799	74.658744812	63.5765991211	58.0230484009	53.9334640503	54.0809669495	53.9112854004	53.4007339478	52.1274757385	0
Mar 10 2023 19:47:42	24938.4355469	177.518157959	139.22718811	97.7730560303	74.1244125366	61.0945663452	56.2183074951	55.7986564636	59.2450790405	64.8232269287	73.5203323364	85.6581344604	99.8121261597	115.718833923	133.26184082	152.849517822	173.53604126	193.543395996	211.115570068	224.750137329	230.895599365	228.272003174	214.77406311	192.304870605	165.0650177	133.658065796	104.23387146	82.0071640015	65.9765090942	53.8913574219	45.7616081238	41.3079681396	38.4496574402	38.023475647	38.289226532	37.4782562256	36.6861038208	0
Mar 10 2023 19:47:43	25099.3671875	188.55708313	144.307861328	95.2837753296	67.3448028564	53.2646636963	46.0811271667	43.4344062805	45.5802764893	49.5451011658	56.3826942444	64.1023864746	74.7219467163	86.9526748657	100.495544434	115.850448608	132.679489136	150.297271729	166.124679565	180.515823364	189.24772644	192.410385132	186.429153442	171.538864136	150.896743774	125.102928162	99.560295105	79.383140564	63.9685707092	52.6098518372	44.6722259521	40.7335891724	37.9447174072	38.250164032	38.2195587158	38.0661773682	37.2245979309	0
Mar 10 2023 19:47:44	27798.0722656	33.8410720825	28.529460907	21.1531124115	16.769739151	12.7145528793	9.68309307098	8.13459014893	7.8826956749	8.5110502243	9.10135173798	10.5090637207	11.3466310501	12.6102705002	13.8699684143	15.7821378708	17.4500389099	19.6865787506	21.7733478546	23.5492706299	24.5852489471	24.7900085449	23.9646072388	22.0280914307	19.3189125061	16.0845336914	12.9515991211	10.7211227417	9.05849552155	7.83679580688	7.13869667053	6.94124507904	6.88032102585	7.28515195847	7.33390712738	7.62425613403	7.41624164581	0
Mar 10 2023 19:47:45	25132.0839844	152.397369385	121.299537659	84.254119873	64.4925918579	54.1502838135	48.1930923462	45.5015335083	48.1680183411	53.6372718811	61.1911354065	69.6306762695	79.4411849976	90.9980621338	104.512283325	119.953231812	135.853225708	152.478897095	168.222213745	180.864852905	187.406112671	187.459381104	178.26776123	159.995803833	136.914642334	110.20375824	85.9614334106	68.5570983887	56.3750038147	47.2715911865	41.3407554626	38.6553077698	36.9426879883	37.7453117371	38.2675857544	38.2656822205	37.647441864	0
Mar 10 2023 19:47:46	24879.3808594	158.258163452	130.654251099	96.9926757813	77.496131897	65.4818649292	59.1877555847	55.2183456421	57.8182067871	62.5247497559	70.6979980469	79.9500808716	90.793586731	103.507049561	118.422096252	134.936004639	152.646133423	170.676223755	187.744277954	201.658477783	209.477050781	210.39390564	201.663238525	183.979187012	160.023696899	130.635742188	102.275535583	80.5522079468	65.032951355	53.3091583252	45.3794288635	41.3338127136	38.8720436096	39.0707511902	39.4334754944	39.0790290833	38.3752593994	0
