timestamp,sGrade,mCS,vmd,fpf,rf,efpf
2023-02-22T18:03:26Z,C,84.40425406564167,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346
2023-02-22T18:03:27Z,C,118.54523595170001,630.95855713,0.047230650298323004,0.058101478181803,0.041295677609758996
2023-02-22T18:03:29Z,C,80.31777980595,630.95855713,0.045180773003091715,0.04800739706873371,0.04504099899176001
2023-02-22T18:03:30Z,C,128.0754761166111,541.17059326,0.046107131373123,0.05290230041367899,0.044351215660558996
2023-02-22T18:03:31Z,B,156.61508040954445,541.17059326,0.0541236806661,0.06364323608578,0.050067040026199
2023-02-22T18:03:32Z,B,169.107320043775,541.17059326,0.055994902402149,0.065200757682309,0.051412288844571004
2023-02-22T18:03:33Z,B,175.63751559798334,541.17059326,0.06965842198579,0.08319976832716,0.062336915321631006
2023-02-22T18:03:34Z,B,178.84477339865,541.17059326,0.068025770485391,0.082703910917031,0.061251383051271
2023-02-22T18:03:35Z,B,177.31429439127777,541.17059326,0.051437823437179994,0.06628638844939,0.045776443593222
2023-02-22T18:03:36Z,B,233.21303198064166,541.17059326,0.038327761404212,0.044691714160142004,0.034006636552508
2023-02-22T18:03:37Z,B,200.32995541898055,541.17059326,0.054543164893978,0.06254082955418801,0.048656419366587
2023-02-22T18:03:38Z,B,168.16025839899999,541.17059326,0.055289084725089,0.066366242431109,0.048114998005329
2023-02-22T18:03:39Z,C,112.88367949594166,541.17059326,0.06581869605928299,0.072193752266468,0.060735242553052
2023-02-22T18:03:40Z,B,153.34335698020277,541.17059326,0.064326316006501,0.070955718345961,0.058559091202935995
2023-02-22T18:03:41Z,B,176.89808146166666,630.95855713,0.062723962143082,0.067702451348327,0.058715607598441
2023-02-22T18:03:42Z,B,195.92811859975276,541.17059326,0.090042185336356,0.103505718111996,0.083170983567845
2023-02-22T18:03:43Z,C,148.550651550325,541.17059326,0.09043935202064599,0.10777492098512599,0.082752777636075
2023-02-22T18:03:44Z,C,128.25156169466388,541.17059326,0.0692346530408,0.0804596602172,0.062709246203339
2023-02-22T18:03:45Z,B,166.04263051342778,630.95855713,0.067344507686776,0.079178248159576,0.061439393572498
2023-02-22T18:03:46Z,C,117.27887927160278,541.17059326,0.058467987328757,0.066832310706367,0.053526189401732996
2023-02-22T18:03:47Z,B,153.92298168605,541.17059326,0.055638449266547,0.06711066819726699,0.047281391695136996
2023-02-22T18:03:48Z,C,121.49405648974444,464.15979004,0.08090517669916901,0.09890939444303899,0.070251089632519
2023-02-22T18:03:49Z,B,191.19512430822223,541.17059326,0.09363186135888099,0.11275297924876099,0.08247951164842099
2023-02-22T18:03:50Z,C,144.01559755534166,541.17059326,0.078197076246146,0.09046336539090599,0.070555517151956
2023-02-22T18:03:51Z,B,180.1698341369722,541.17059326,0.077266542762521,0.093678638786071,0.066988872438671
2023-02-22T18:03:52Z,B,224.62448459195556,541.17059326,0.054512013532231,0.062294252403091,0.049715213105086996
2023-02-22T18:03:53Z,A,260.56931326135555,541.17059326,0.052981662116942996,0.059288110844793,0.04815537270158
2023-02-22T18:03:54Z,B,242.57941797033055,541.17059326,0.058400988429785,0.066855617314585,0.05474717348814
2023-02-22T18:03:55Z,B,192.75787650211112,541.17059326,0.101982667744154,0.117656860947604,0.091887720525254
2023-02-22T18:03:56Z,B,201.20480410258332,541.17059326,0.092572286389769,0.108096835575999,0.08316690448671898
2023-02-22T18:03:57Z,B,168.7980995178889,541.17059326,0.119730695784092,0.136765309274202,0.10936114251613199
2023-02-22T18:03:58Z,B,171.54818873938333,541.17059326,0.08760021023452101,0.106398484036321,0.079471547454593
2023-02-22T18:03:59Z,B,157.135167015925,541.17059326,0.067228472568102,0.08342321489006199,0.059650609306984
2023-02-22T18:04:00Z,C,76.65887493556112,541.17059326,0.061708965599554,0.074074874669334,0.056063110455884996
2023-02-22T18:04:01Z,C,111.10837152269167,541.17059326,0.054663677886112004,0.065864785388102,0.049121778830869996
2023-02-22T18:04:02Z,C,131.36715984341112,541.17059326,0.056760102771225,0.06648969110101499,0.051633473671974996
2023-02-22T18:04:03Z,C,137.18147161269445,541.17059326,0.059795333147053,0.068219823241233,0.055239749774340006
2023-02-22T18:04:04Z,B,173.45544560747777,541.17059326,0.10836081869900999,0.12371362663806,0.09851015277207999
2023-02-22T18:04:05Z,B,210.69478840298612,541.17059326,0.074362228848041,0.08615242052824101,0.067188236825173
2023-02-22T18:04:06Z,B,208.08235295625,630.95855713,0.04966469334439,0.054984042737637004,0.047847944218669995
2023-02-22T18:04:07Z,B,180.218126720725,541.17059326,0.065081511698659,0.073057275377209,0.059153017513454004
2023-02-22T18:04:08Z,B,152.02234225806387,541.17059326,0.073267882913367,0.086486744135637,0.066596463844192
2023-02-22T18:04:09Z,B,179.08435800352777,541.17059326,0.07077986482528101,0.081154882498051,0.065260777585187
2023-02-22T18:04:10Z,B,231.48288197005,541.17059326,0.057731239767745995,0.06064488695003,0.055448891492562
2023-02-22T18:04:11Z,C,139.48434321081666,541.17059326,0.095039533302192,0.11619647257030201,0.08365614332259201
2023-02-22T18:04:12Z,C,118.26761870910278,541.17059326,0.09868378721176199,0.11717058382927201,0.087338717654332
2023-02-22T18:04:13Z,B,157.2119653489972,541.17059326,0.058025838136692,0.065045698955672,0.054132798984666
2023-02-22T18:04:14Z,B,169.8634868198111,541.17059326,0.061907163225083,0.073194796703713,0.054992686249288
2023-02-22T18:04:15Z,C,127.9615950054389,541.17059326,0.085230955928581,0.09698246061803101,0.078596589788806
2023-02-22T18:04:16Z,B,194.01256285766945,541.17059326,0.073290019780394,0.08971390739082401,0.066071001663808
2023-02-22T18:04:17Z,C,115.03282896675556,464.15979004,0.074139514863482,0.090922641158082,0.065293272882692
2023-02-22T18:04:18Z,B,163.57683700985834,541.17059326,0.058899792060242,0.065658131986842,0.054163296967727
2023-02-22T18:04:19Z,B,165.6593267652,541.17059326,0.09535504490139,0.11528384029867,0.08203724056483001
2023-02-22T18:04:20Z,C,121.61591000025834,541.17059326,0.08077026560900799,0.095695848613968,0.069436830878238
2023-02-22T18:04:21Z,C,111.24304442938612,464.15979004,0.07365469224753,0.09311436571183,0.06261993281546001
2023-02-22T18:04:22Z,C,129.84608406486944,541.17059326,0.07405581176280801,0.087424798905838,0.06562136210500799
2023-02-22T18:04:23Z,C,131.7159881591889,541.17059326,0.070206496044977,0.087247227355827,0.059505091235037
2023-02-22T18:04:24Z,C,114.75543456603333,541.17059326,0.06913672298189,0.08238354474303,0.06104944504795
2023-02-22T18:04:25Z,C,140.34621959258612,541.17059326,0.069673416279257,0.082837026678017,0.060681033246207
2023-02-22T18:04:26Z,B,183.33071729875277,464.15979004,0.088931227326372,0.101608030199982,0.076530636698002
2023-02-22T18:04:27Z,C,142.788662380625,541.17059326,0.078656253367673,0.089780083596713,0.069218672066933
2023-02-22T18:04:28Z,C,121.2585544586389,541.17059326,0.059691298603996,0.065689824894056,0.054186463803039
2023-02-22T18:04:29Z,C,139.60194439357778,541.17059326,0.051337060816587,0.058817783333367,0.046832114122810006
2023-02-22T18:04:30Z,C,130.5723667144472,464.15979004,0.067760083563633,0.079340185858313,0.059368853904313
2023-02-22T18:04:31Z,C,118.07075998522222,541.17059326,0.073021711185603,0.083646702393913,0.065937624424719
