Date-Time	Bl[0]	Bl[1]	Bl[2]	Bl[3]	Bl[4]	Bl[5]	Bl[6]	Bl[7]	Bl[8]	Bl[9]	Bl[10]	Bl[11]	Bl[12]	Bl[13]	Bl[14]	Bl[15]	Bl[16]	Bl[17]	Bl[18]	Bl[19]	Bl[20]	Bl[21]	Bl[22]	Bl[23]	Bl[24]	Bl[25]	Bl[26]	Bl[27]	Bl[28]	Bl[29]	Bl[30]	Bl[31]	Bl[32]	Bl[33]	Bl[34]	Bl[35]	Bl[36]	Bl[M]
Feb 22 2023 18:03:36	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:37	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:38	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:39	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:40	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:41	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:42	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:43	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:44	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:45	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:46	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:47	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:48	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:49	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:50	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:51	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:52	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:53	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:54	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:55	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:56	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:57	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:58	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:03:59	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:04:00	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:04:01	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:04:02	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:04:03	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:04:04	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:04:05	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:04:06	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:04:07	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:04:08	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:04:09	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:04:10	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:04:11	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:04:12	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:04:13	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
Feb 22 2023 18:04:14	28163.4960938	287.157531738	429.918182373	314.634338379	371.176177979	240.585891724	215.146896362	152.315429688	135.678726196	107.019493103	113.469390869	93.8191604614	71.2159881592	55.4585075378	42.4522819519	35.5442390442	27.8975448608	26.9979362488	19.3828582764	21.2729816437	14.9438457489	15.7887687683	10.8705997467	12.1309194565	8.08965301514	10.6176242828	6.32038974762	8.28107070923	5.72418880463	6.73972940445	4.61688518524	5.30350112915	4.09417867661	4.09108543396	3.2249455452	1.93175208569	1.65862107277	978.564819336
