Date-Time	Sc[0]	Sc[1]	Sc[2]	Sc[3]	Sc[4]	Sc[5]	Sc[6]	Sc[7]	Sc[8]	Sc[9]	Sc[10]	Sc[11]	Sc[12]	Sc[13]	Sc[14]	Sc[15]	Sc[16]	Sc[17]	Sc[18]	Sc[19]	Sc[20]	Sc[21]	Sc[22]	Sc[23]	Sc[24]	Sc[25]	Sc[26]	Sc[27]	Sc[28]	Sc[29]	Sc[30]	Sc[31]	Sc[32]	Sc[33]	Sc[34]	Sc[35]	Sc[36]	Sc[M]
Mar 10 2023 19:36:47	27260.140625	64.2348937988	55.2625198364	42.9651107788	33.2865638733	22.7415866852	18.2018699646	14.524228096	12.7466506958	11.2082624435	11.1670351028	10.7279624939	11.4578180313	11.996670723	13.0606660843	14.0813989639	15.2708511353	16.2644958496	16.7740631104	17.1792831421	16.9807338715	16.7764492035	16.3018245697	15.6779689789	14.5551843643	13.1971082687	11.673494339	10.5621891022	9.83783626556	9.71845149994	9.878947258	10.6476383209	11.2520465851	12.5751180649	12.9829702377	13.3321208954	13.2086334229	0
Mar 10 2023 19:36:48	23466.3105469	206.023880005	161.870849609	115.078948975	88.2812423706	70.4421310425	62.8190956116	57.8958320618	58.9007225037	61.8957824707	67.5381774902	73.4199142456	82.8949508667	93.5889663696	105.77243042	117.743461609	132.281494141	146.267059326	157.923446655	166.790145874	171.599945068	171.790740967	164.689926147	151.629547119	134.609649658	115.059547424	96.9502182007	82.7831802368	71.9990997314	65.2807769775	61.6495170593	61.516040802	61.4402809143	64.3614425659	64.9828109741	63.752696991	61.1164360046	0
Mar 10 2023 19:36:49	22616.0917969	491.344329834	383.643432617	273.732147217	205.001754761	151.598922729	118.718948364	97.1964492798	89.4389953613	87.6167221069	92.7201080322	98.0551223755	107.516304016	119.504585266	133.483062744	148.374954224	163.750534058	176.856948853	187.050582886	193.044631958	193.338867188	189.282745361	178.987976074	163.418670654	143.975601196	122.518081665	102.902282715	88.6436462402	78.3675460815	72.4211883545	69.5812530518	70.7681884766	71.7101364136	76.391456604	77.6659393311	77.4831008911	73.4984436035	0
Mar 10 2023 19:36:50	22062.2226563	485.670440674	361.133422852	248.660873413	183.293136597	139.485778809	115.705085754	103.139877319	98.262260437	99.9178466797	107.482276917	117.604934692	132.426834106	149.517120361	168.600067139	188.110931396	207.510223389	223.878753662	235.660476685	241.634231567	239.812637329	231.897766113	216.660140991	195.56312561	172.277923584	145.597183228	122.136032104	103.477607727	90.2605285645	81.9042816162	77.6955947876	77.7512283325	78.0517196655	81.8703536987	83.2226791382	82.3640975952	78.4360198975	0
Mar 10 2023 19:36:51	24866.7519531	402.607452393	294.226135254	196.851715088	139.214553833	99.7674942017	76.6967544556	60.8812713623	51.476272583	47.6070251465	47.352645874	49.5625572205	54.2402229309	60.5942268372	68.3288269043	75.4119720459	82.2740631104	87.2140350342	90.6484832764	91.4490127563	89.4482116699	85.6843185425	80.3384628296	73.6012420654	66.4564971924	58.2982139587	51.3506698608	46.0628166199	42.5904045105	40.9275741577	40.9468955994	42.6516532898	44.0676612854	46.9220848083	47.8055000305	47.0910568237	45.1670913696	0
Mar 10 2023 19:36:52	25428.5	302.753570557	219.136062622	147.997665405	109.836219788	83.7956619263	68.1839294434	58.3972129822	53.9353866577	53.7649269104	56.1714019775	59.7901535034	65.3613204956	72.8396148682	81.0639190674	89.5821075439	97.5503768921	102.965545654	105.776329041	105.628318787	101.434669495	95.1943588257	87.1889648438	78.5044708252	69.3185882568	59.0548019409	50.1628875732	43.3901405334	38.5293655396	35.6810455322	34.5257110596	35.0406646729	35.5487709045	37.5264434814	38.090221405	37.5501441956	35.9487304688	0
Mar 10 2023 19:36:53	26706.90625	148.866210938	106.979492188	72.2169265747	50.1184959412	33.9593963623	25.3389759064	20.4853992462	17.6485137939	16.870672226	16.8179836273	17.6577281952	19.3721923828	21.6418685913	24.2710208893	26.4809837341	28.8654842377	30.3847064972	31.939950943	32.1666221619	31.6832561493	30.7248191833	29.1850719452	27.0685253143	24.8338165283	22.2205486298	19.924369812	18.1771507263	17.0296173096	16.5651836395	16.7630996704	17.6108398438	18.2884082794	19.6718235016	19.9707012177	19.7845191956	18.6608810425	0
Mar 10 2023 19:36:54	26814.3710938	170.188766479	132.246765137	91.3614959717	66.3906478882	48.2883148193	37.3523254395	28.9732398987	25.719833374	24.1535739899	24.2471160889	24.4794406891	26.2023677826	28.4253139496	31.1669483185	33.8360214233	36.663269043	38.2890510559	39.9515037537	39.8048210144	38.8449211121	36.9381828308	34.6115036011	31.62707901	28.4638576508	24.8780975342	21.8589229584	19.5680980682	18.1458644867	17.406244278	17.4816265106	18.2194633484	19.003610611	20.3487434387	20.8257770538	20.5009784698	19.6657447815	0
Mar 10 2023 19:36:55	21399.5761719	466.037200928	356.026031494	249.843429565	187.699432373	143.183914185	113.684692383	95.6307907104	89.2651519775	88.2585601807	92.5729370117	98.6367950439	107.685768127	118.35748291	131.706832886	144.637054443	157.364730835	167.7315979	173.428756714	175.519500732	171.835739136	165.611328125	155.895446777	144.444107056	131.381072998	116.888755798	103.548484802	93.8352890015	87.198425293	84.7875213623	84.9146728516	88.7786636353	91.5920562744	97.9212646484	99.9125061035	98.7865066528	95.1532287598	0
Mar 10 2023 19:36:56	25082.7675781	171.334442139	131.256195068	93.67628479	71.6756973267	54.332359314	43.8847923279	37.5449943542	36.2176361084	37.0743103027	40.7688522339	44.7689781189	49.7498779297	55.3203430176	62.2071113586	69.3034133911	76.118347168	81.4237060547	85.1122817993	86.8569946289	85.6114349365	83.0949630737	78.3262176514	72.1578445435	65.277885437	57.6099128723	50.7969284058	45.7572364807	42.217464447	40.7482719421	40.535572052	42.1698989868	43.1788711548	45.7790374756	46.1944198608	45.3327178955	43.205871582	0
