Date-Time	Sr[0]	Sr[1]	Sr[2]	Sr[3]	Sr[4]	Sr[5]	Sr[6]	Sr[7]	Sr[8]	Sr[9]	Sr[10]	Sr[11]	Sr[12]	Sr[13]	Sr[14]	Sr[15]	Sr[16]	Sr[17]	Sr[18]	Sr[19]	Sr[20]	Sr[21]	Sr[22]	Sr[23]	Sr[24]	Sr[25]	Sr[26]	Sr[27]	Sr[28]	Sr[29]	Sr[30]	Sr[31]	Sr[32]	Sr[33]	Sr[34]	Sr[35]	Sr[36]	Sr[M]
Feb 22 2023 18:04:40	22881.97	901.66	1021.81	616.99	646.22	389.73	361.88	248.23	232.04	188.49	198.58	173.75	158.46	145.54	141.73	138.38	138.13	137.91	130.02	127.06	111.03	100.86	86.99	83.15	76.90	75.12	67.32	66.83	64.56	68.49	70.72	77.73	81.75	89.73	91.92	90.88	88.33	980.70
Feb 22 2023 18:04:41	20295.08	1397.71	1436.94	804.76	822.58	490.47	445.10	301.92	273.07	220.99	223.24	197.69	183.24	172.34	170.42	168.16	170.06	164.42	159.12	147.25	127.63	111.47	96.98	93.34	89.35	87.35	81.15	81.90	82.11	88.61	93.97	104.47	111.33	122.80	126.08	125.95	123.63	980.72
Feb 22 2023 18:04:42	23465.82	855.72	933.09	577.29	603.50	372.15	339.06	234.31	214.78	173.30	181.65	156.98	142.15	127.82	122.53	118.70	117.00	115.34	108.90	104.84	91.84	84.55	74.80	72.87	67.76	65.60	58.76	58.51	56.80	60.42	62.83	69.36	73.50	81.31	83.51	82.89	80.58	980.73
Feb 22 2023 18:04:43	19669.27	1539.98	1426.08	913.62	813.09	539.65	449.54	325.92	286.52	239.90	246.18	224.82	213.37	206.94	211.68	214.28	222.60	224.86	213.58	203.66	177.05	156.16	136.44	129.23	122.56	115.61	104.44	100.45	97.91	101.60	106.13	114.82	121.95	131.98	136.67	134.95	131.16	980.73
Feb 22 2023 18:04:44	22767.00	941.15	983.46	630.95	641.22	408.95	359.15	248.24	224.67	184.94	194.50	171.93	153.84	140.51	134.81	130.84	130.21	130.56	123.05	121.81	107.98	100.32	88.32	85.24	79.15	76.70	68.63	67.54	64.88	68.37	70.18	76.91	80.43	88.22	90.22	89.11	85.81	980.75
Feb 22 2023 18:04:45	23391.92	905.68	1000.97	584.52	636.35	378.08	353.30	234.15	217.90	171.97	182.81	154.57	139.43	122.62	116.32	109.30	106.39	102.72	94.96	93.70	81.27	76.08	66.83	66.30	61.47	60.87	54.90	55.82	54.45	58.82	61.19	68.28	72.38	80.99	83.01	83.13	81.28	980.75
Feb 22 2023 18:04:46	23462.39	792.57	931.10	544.50	589.03	368.78	337.81	230.65	211.26	168.61	177.70	153.38	138.07	122.72	115.87	109.81	107.49	102.95	95.67	92.58	79.36	72.80	62.59	61.38	56.62	56.47	51.27	53.00	52.36	57.20	59.82	67.10	71.31	79.84	81.99	81.98	80.10	980.77
Feb 22 2023 18:04:47	20632.83	789.57	940.45	550.05	605.84	366.39	347.76	237.67	226.62	185.81	198.77	176.88	170.46	161.01	163.57	164.78	169.59	172.76	169.15	169.50	156.24	148.27	135.37	130.04	121.15	114.45	103.13	99.71	96.67	100.96	104.99	114.79	120.55	132.75	132.73	131.02	124.29	980.79
Feb 22 2023 18:04:48	19888.79	888.92	1019.97	580.32	611.08	373.17	350.54	236.78	222.99	181.46	192.10	170.03	160.03	149.37	149.48	148.09	151.94	150.82	148.84	146.27	134.68	127.71	118.04	115.57	109.52	105.28	96.98	96.22	95.11	101.05	105.93	116.61	123.08	135.34	137.16	135.47	129.96	980.80
Feb 22 2023 18:04:49	23296.56	789.22	887.10	537.17	586.81	370.93	338.40	233.59	213.84	172.98	184.97	161.17	145.09	130.03	124.49	119.05	117.04	114.06	107.08	105.82	93.29	88.96	79.75	78.38	71.80	69.11	61.74	61.83	59.93	63.97	65.99	73.07	76.80	85.29	86.82	86.39	83.55	980.79
Feb 22 2023 18:04:50	23099.59	914.43	925.59	569.06	586.33	369.68	327.97	233.14	211.43	174.45	182.10	161.13	144.25	131.75	125.74	123.34	122.16	120.39	114.74	110.11	96.58	88.59	78.10	75.69	69.91	67.36	60.75	60.80	59.49	63.82	66.53	74.00	78.34	87.27	89.03	88.80	86.23	980.80
Feb 22 2023 18:04:51	22747.57	819.91	876.83	550.81	573.18	361.23	327.54	230.08	207.76	168.78	175.24	153.83	136.65	123.87	117.70	114.87	114.74	112.80	107.13	101.78	88.12	80.60	70.74	69.77	65.62	64.74	59.45	60.86	60.47	65.87	69.01	77.14	81.37	91.02	91.82	91.32	87.88	980.82
Feb 22 2023 18:04:52	22539.17	936.63	1005.19	588.32	621.09	381.97	346.51	244.18	223.74	184.52	192.28	171.41	158.29	147.95	146.30	145.28	147.00	144.95	137.51	131.25	113.68	102.14	88.69	85.13	79.17	76.30	68.57	67.70	65.95	70.16	73.00	80.82	85.28	94.82	96.38	95.94	93.04	980.81
Feb 22 2023 18:04:53	21197.13	1173.27	1249.53	703.06	746.74	427.54	397.82	260.18	243.23	193.27	204.21	177.08	164.22	148.37	145.30	140.64	140.97	137.86	131.18	127.51	112.45	103.71	92.58	90.90	86.32	85.04	78.86	79.96	79.83	86.14	90.91	101.21	107.62	119.19	121.76	120.90	116.83	980.85
Feb 22 2023 18:04:54	20705.45	1311.98	1596.68	769.72	840.82	462.66	433.49	283.27	264.18	209.47	216.94	186.28	174.74	160.16	157.98	155.55	156.45	153.99	149.35	143.56	129.06	118.80	107.48	104.76	99.09	95.65	87.52	86.89	85.25	90.61	94.51	104.45	110.65	121.95	125.02	123.73	119.88	980.88
Feb 22 2023 18:04:55	22295.58	1061.46	1195.28	688.98	735.14	421.21	388.09	261.66	237.70	189.08	195.39	170.21	157.30	145.87	144.14	142.34	143.54	140.41	134.02	126.66	110.40	99.08	87.01	84.04	78.76	75.97	68.75	68.12	66.61	70.92	73.97	81.48	86.61	95.29	98.52	97.78	95.76	980.87
Feb 22 2023 18:04:56	21427.25	886.44	1001.05	576.77	655.99	380.25	363.53	246.43	233.30	188.63	202.34	179.94	169.89	159.29	159.82	158.77	163.31	162.75	157.33	153.73	137.76	127.81	114.85	111.39	104.09	99.39	89.15	87.19	84.28	88.69	91.38	100.43	104.42	114.40	114.01	111.61	105.97	980.92
Feb 22 2023 18:04:57	22181.64	1033.69	1084.44	631.70	664.08	394.00	366.24	242.98	225.84	180.66	192.49	166.45	152.58	136.10	131.47	125.54	123.92	121.47	112.28	110.53	96.00	89.63	79.55	78.61	73.62	72.71	66.77	68.13	67.45	72.99	76.50	85.60	90.84	101.75	103.97	104.27	101.52	980.92
Feb 22 2023 18:04:58	23101.19	904.38	977.32	599.43	633.95	385.72	351.72	237.79	216.99	170.55	179.12	152.16	137.11	121.01	114.43	107.19	104.42	99.61	91.10	89.78	77.02	72.25	63.36	63.22	58.83	59.13	54.57	56.84	56.73	62.24	65.58	73.63	78.40	87.96	90.10	90.25	87.83	980.91
Feb 22 2023 18:04:59	22634.60	906.59	944.80	588.47	604.48	378.02	345.35	237.06	216.87	171.68	180.24	155.34	143.25	128.89	124.88	119.70	119.08	116.22	109.41	107.20	94.54	88.21	78.27	76.54	71.52	70.47	64.80	65.91	65.35	70.69	74.05	82.61	87.53	97.73	99.51	99.35	96.17	980.92
Feb 22 2023 18:05:00	20973.01	957.03	1038.68	596.45	626.96	380.91	353.04	249.63	228.45	188.05	198.40	177.47	167.24	157.44	156.85	155.57	158.62	155.78	150.53	144.77	129.31	118.41	106.61	103.09	97.26	93.14	85.35	84.58	84.12	89.61	94.38	103.91	110.48	121.02	123.54	121.40	116.59	980.93
Feb 22 2023 18:05:01	20792.87	891.41	968.31	592.52	646.53	397.11	368.36	252.44	240.06	199.08	214.21	193.87	184.36	174.71	174.79	172.82	175.71	171.06	164.39	157.09	139.12	126.84	114.54	111.72	105.17	100.39	91.30	90.33	88.89	94.42	98.90	109.31	115.31	127.43	128.70	127.39	121.77	980.96
Feb 22 2023 18:05:02	22050.45	861.95	964.52	597.55	628.21	396.06	361.59	254.65	241.32	202.08	217.67	197.53	187.88	179.25	179.20	177.62	177.70	172.55	159.87	146.52	120.73	103.56	88.46	86.52	81.55	78.60	71.34	71.67	71.19	76.73	80.76	89.93	95.79	106.47	108.73	107.92	104.22	980.96
Feb 22 2023 18:05:03	20262.09	821.69	921.05	546.58	587.50	361.12	341.12	239.57	230.73	196.74	213.06	196.58	194.08	188.04	193.13	194.75	200.36	198.35	187.77	176.66	150.89	132.20	115.02	111.01	105.41	101.26	92.99	92.91	92.75	99.57	105.32	117.33	125.20	139.01	142.05	141.28	135.96	980.99
Feb 22 2023 18:05:04	19577.43	965.34	1048.62	585.38	636.84	385.40	363.98	251.65	239.37	199.48	214.59	196.36	190.18	183.25	185.75	186.84	190.63	188.15	179.51	169.10	146.73	130.80	115.81	112.19	107.07	103.76	96.93	97.57	98.68	106.26	113.36	126.31	134.49	149.77	151.09	150.50	144.04	980.99
Feb 22 2023 18:05:05	21558.11	1042.44	1040.43	634.85	654.78	404.63	367.86	263.42	241.12	196.80	207.21	185.65	175.57	164.32	162.84	159.58	160.00	155.98	146.27	137.22	116.96	102.94	88.86	85.74	80.85	79.19	73.25	74.66	75.14	81.77	86.59	97.03	103.61	115.79	117.98	117.66	113.43	981.00
Feb 22 2023 18:05:06	22258.90	861.35	1012.34	588.99	647.81	398.83	376.23	261.82	247.55	203.89	218.23	196.76	188.04	176.78	177.25	174.75	176.50	171.41	161.35	151.34	128.46	111.87	95.33	90.04	83.15	79.83	71.94	71.80	70.53	75.39	78.81	87.13	92.33	102.14	103.95	103.09	98.35	981.01
Feb 22 2023 18:05:07	22445.25	891.84	1071.86	595.48	673.77	391.05	368.12	245.44	233.46	188.51	202.37	176.35	159.31	142.82	136.82	131.11	128.20	124.92	118.12	113.73	99.74	91.47	81.19	79.69	75.12	74.84	69.54	71.49	71.57	77.62	81.75	91.04	96.02	106.28	106.64	105.24	100.01	981.03
Feb 22 2023 18:05:08	21696.84	949.98	1034.94	588.21	632.61	374.92	354.19	241.11	222.24	178.23	186.68	164.22	153.14	140.64	137.50	132.74	133.23	128.52	120.15	116.03	101.16	93.32	83.66	82.54	78.18	77.37	72.58	74.72	75.52	82.24	87.17	97.49	103.65	115.60	117.27	116.83	112.37	981.04
Feb 22 2023 18:05:09	21412.78	1043.08	1170.88	659.04	721.99	432.76	404.55	275.82	259.12	214.97	228.23	204.99	197.40	188.18	190.49	189.35	192.30	188.27	178.34	169.38	147.04	131.67	115.98	110.71	102.22	96.05	86.10	84.27	81.82	86.39	89.56	98.41	103.61	114.12	115.86	114.74	110.76	981.06
Feb 22 2023 18:05:10	22165.20	989.17	1039.73	605.00	635.11	386.48	357.28	247.50	227.36	183.80	193.02	169.84	159.77	147.81	146.41	143.51	145.58	142.22	138.43	135.22	123.51	115.36	104.10	99.01	90.35	85.22	76.74	75.91	73.79	78.02	80.59	88.49	92.87	102.39	103.65	102.58	99.01	981.08
Feb 22 2023 18:05:11	20346.72	915.55	1000.30	580.90	615.86	374.38	343.28	243.34	226.40	187.56	199.19	179.23	171.89	162.85	163.19	164.48	168.00	168.66	168.59	165.82	155.38	146.87	135.18	129.15	119.55	112.52	102.49	100.86	98.91	104.01	108.12	118.65	124.30	137.61	137.11	136.25	129.33	981.10
Feb 22 2023 18:05:12	22282.04	1035.03	1149.44	665.38	707.97	429.77	392.37	265.03	242.66	196.09	204.61	178.07	161.91	146.74	141.63	136.82	136.44	132.89	131.18	127.64	117.70	110.84	100.72	96.35	87.94	83.11	74.51	73.62	71.67	75.59	78.45	86.34	91.02	100.55	102.03	101.26	97.97	981.11
Feb 22 2023 18:05:13	23680.97	900.79	1036.54	599.15	659.55	394.79	360.92	243.12	223.98	180.02	189.22	162.80	144.69	127.74	120.05	113.21	110.55	107.16	102.81	101.17	91.72	87.14	78.00	74.40	66.53	63.62	56.59	57.03	55.09	58.69	60.18	66.35	69.47	76.88	78.37	78.26	76.30	981.13
Feb 22 2023 18:05:14	22993.82	1092.96	1127.74	668.87	685.81	426.53	380.76	263.77	236.75	189.62	193.32	165.92	148.54	133.36	126.73	120.51	117.99	113.55	107.36	104.56	93.15	87.19	77.79	74.73	68.22	65.98	60.27	61.33	60.45	64.77	67.63	74.83	79.47	88.14	90.67	90.50	88.55	981.14
Feb 22 2023 18:05:15	23841.10	892.03	980.61	580.80	618.31	390.44	351.98	244.64	221.99	178.10	187.03	162.61	146.02	130.06	124.79	119.15	117.63	114.19	109.77	108.89	98.86	93.34	83.84	79.75	71.39	66.90	58.43	57.48	54.71	57.46	58.51	64.15	67.17	74.19	76.01	75.46	73.36	981.14
Feb 22 2023 18:05:16	21431.04	1261.94	1240.10	743.27	733.51	464.33	405.35	283.31	253.91	209.46	215.70	190.37	176.05	162.31	160.69	157.28	159.84	159.18	151.55	148.94	133.44	124.23	111.79	106.42	97.90	92.33	83.37	82.08	80.15	84.35	87.50	95.82	101.15	110.63	113.56	112.10	108.18	981.16
Feb 22 2023 18:05:17	21128.28	871.39	937.48	544.55	573.94	349.73	323.21	229.23	213.64	177.50	187.57	169.02	163.26	156.16	158.46	159.88	164.27	164.55	158.35	154.64	138.24	127.92	114.25	109.74	101.96	97.29	88.06	87.01	84.73	89.75	92.69	102.81	107.37	119.67	120.58	120.02	115.06	981.17
Feb 22 2023 18:05:18	19647.95	876.24	985.68	573.99	598.56	379.09	350.34	254.31	237.95	201.39	214.68	199.17	194.35	191.14	196.93	202.29	209.18	212.49	207.06	199.41	179.08	162.81	146.09	139.52	130.99	123.18	111.95	108.72	106.36	111.25	116.11	126.83	133.88	146.01	148.59	146.36	140.64	981.18
Feb 22 2023 18:05:19	19054.83	1057.61	1081.77	642.01	664.62	405.74	374.36	262.19	245.16	203.01	213.50	196.84	189.18	182.73	185.54	187.52	193.06	192.07	187.11	181.75	164.85	152.12	138.81	134.57	128.14	122.33	112.15	109.86	107.99	113.63	118.91	130.40	137.97	151.02	153.91	151.62	145.75	981.20
Feb 22 2023 18:05:20	17099.01	999.80	962.13	576.92	577.86	374.83	334.35	236.58	217.58	181.65	189.57	173.17	170.13	164.44	169.21	170.99	178.38	179.65	175.60	173.39	159.06	150.14	139.65	137.10	132.35	128.14	121.01	121.51	123.19	132.29	141.25	156.66	166.14	182.73	184.35	181.47	172.13	981.22
Feb 22 2023 18:05:21	21331.01	885.58	904.18	557.49	565.45	362.98	321.02	231.76	208.35	171.42	176.69	157.77	145.48	136.93	133.92	132.97	134.49	134.99	131.07	129.22	118.37	112.84	104.43	103.28	98.05	94.11	85.67	84.06	82.43	87.15	91.06	100.20	106.29	117.28	119.73	118.72	114.88	981.21
Feb 22 2023 18:05:22	22295.00	1241.96	1152.01	716.60	696.54	445.95	388.09	267.98	240.60	196.15	204.59	177.33	161.21	146.18	140.67	135.51	134.17	130.85	122.92	120.45	104.48	95.10	81.22	77.93	72.27	71.24	64.65	64.83	63.53	68.40	71.83	80.32	85.81	96.57	99.40	100.61	99.06	981.23
Feb 22 2023 18:05:23	22392.84	836.82	932.40	524.26	581.89	341.77	320.95	217.83	203.91	164.67	175.65	154.37	142.45	129.16	126.70	123.03	123.33	121.87	115.57	113.74	101.14	94.66	84.72	82.81	77.50	76.19	69.97	70.69	69.89	75.33	78.86	87.88	93.03	103.21	105.33	104.61	100.80	981.24
Feb 22 2023 18:05:24	20939.86	1255.29	1446.32	766.90	817.19	465.92	427.26	278.70	254.66	198.18	203.34	173.48	159.26	144.13	138.82	134.48	134.12	131.27	126.21	124.44	112.67	106.63	97.65	96.28	91.41	89.47	82.59	82.78	82.11	87.96	92.52	102.52	109.16	120.44	123.86	122.78	119.10	981.27
Feb 22 2023 18:05:25	17904.83	950.18	1016.15	587.69	610.29	376.46	357.88	249.59	236.18	198.31	210.37	191.39	191.39	184.70	192.20	193.72	203.50	202.91	199.28	193.44	176.34	162.34	148.16	143.53	137.46	132.18	122.94	121.59	120.81	128.11	134.60	147.94	155.64	169.83	172.89	170.53	164.38	981.28
Feb 22 2023 18:05:26	19663.49	789.47	836.84	512.18	546.84	346.23	320.33	226.09	213.90	180.59	193.48	173.56	165.60	156.08	156.93	156.92	161.29	162.58	157.14	155.95	142.13	135.03	124.54	122.47	116.87	113.54	105.99	106.18	106.01	113.12	118.83	130.55	137.01	148.72	148.86	144.23	135.41	981.29
Feb 22 2023 18:05:27	20065.03	863.31	903.87	523.41	555.58	337.57	320.37	231.71	217.26	180.18	190.05	172.99	169.71	165.01	169.14	171.35	176.61	177.27	170.67	163.23	143.67	129.90	115.65	112.79	108.20	104.24	95.70	94.53	93.50	99.78	104.94	116.52	123.84	137.71	140.37	139.80	134.67	981.29
Feb 22 2023 18:05:28	19050.78	914.40	963.53	554.85	565.86	358.01	321.43	226.52	211.09	173.77	181.44	162.66	158.40	150.39	152.35	153.98	158.71	162.78	157.83	155.98	142.88	134.94	125.27	123.70	119.60	115.84	108.08	107.14	106.80	113.76	120.35	133.34	142.24	157.28	161.02	159.83	154.09	981.30
Feb 22 2023 18:05:29	19986.41	926.64	912.72	576.77	575.60	368.73	324.39	230.62	209.63	176.10	186.02	166.87	157.02	149.19	149.96	151.74	157.42	164.45	161.46	163.82	154.02	148.74	139.68	136.29	129.47	122.52	111.17	106.97	103.67	107.91	111.68	121.24	126.83	137.20	138.67	134.45	127.52	981.33
Feb 22 2023 18:05:30	22168.76	1015.58	1079.56	589.36	604.09	378.60	348.81	243.90	220.73	177.63	181.29	157.51	145.97	133.21	127.82	123.89	122.07	117.68	113.82	106.67	94.17	85.57	76.13	75.09	71.19	70.08	65.00	65.96	65.73	71.38	75.26	84.11	89.85	100.87	103.78	104.21	101.29	981.33
Feb 22 2023 18:05:31	22554.08	1255.56	1254.50	742.61	757.80	465.00	409.18	277.93	246.01	198.87	203.39	173.66	154.90	136.70	128.58	120.84	118.96	115.41	108.28	108.63	97.81	93.73	85.61	84.31	79.22	76.39	69.19	67.99	66.01	69.85	72.65	79.48	84.47	92.43	95.21	93.49	90.93	981.33
Feb 22 2023 18:05:32	21430.42	1556.08	1302.60	851.29	782.78	504.78	430.21	305.85	264.01	214.69	212.49	185.67	167.74	151.33	144.19	138.13	136.17	129.87	120.89	114.10	97.84	86.96	76.10	74.14	71.36	70.48	66.68	68.25	69.37	75.44	80.96	90.03	97.69	108.05	113.25	112.94	111.51	981.36
Feb 22 2023 18:05:33	21822.09	1339.05	1271.12	794.23	783.39	502.46	440.10	304.10	266.42	211.46	210.07	180.68	162.22	145.00	137.92	132.27	130.45	125.14	117.72	109.67	93.95	82.25	70.95	68.47	65.72	65.86	62.71	64.86	66.15	72.33	77.15	86.23	92.21	101.70	104.85	103.56	100.59	981.35
Feb 22 2023 18:05:34	21688.39	1340.02	1287.42	817.96	779.02	493.92	425.65	296.89	260.37	208.67	210.04	183.11	165.21	151.43	145.52	142.21	141.62	138.48	131.54	124.68	108.45	96.95	84.94	82.13	78.04	76.35	71.05	71.47	71.33	76.72	81.00	89.86	95.73	105.57	108.45	107.53	105.09	981.36
Feb 22 2023 18:05:35	20212.59	1259.74	1318.59	729.57	727.14	466.04	416.50	292.97	262.12	208.57	215.05	186.53	176.85	165.60	165.62	166.38	170.96	172.56	170.21	167.09	153.89	143.34	130.33	125.08	117.72	112.22	101.93	98.24	94.68	98.58	101.92	111.58	117.49	128.87	131.79	130.34	126.14	981.37
Feb 22 2023 18:05:36	23480.81	904.15	1115.11	586.81	667.37	388.10	373.93	245.08	230.07	179.77	192.00	160.62	146.22	126.78	119.73	111.40	107.90	102.95	97.20	95.01	84.11	78.91	70.23	69.17	63.92	62.81	56.47	56.83	54.86	58.81	60.82	67.53	71.20	79.41	81.20	81.18	79.27	981.40
Feb 22 2023 18:05:37	21738.47	885.13	1032.25	577.38	633.27	376.83	358.28	245.05	229.96	189.11	200.02	177.16	167.82	155.95	154.29	151.40	152.76	149.44	141.32	135.26	118.37	108.15	96.83	94.43	88.41	85.15	77.69	77.35	76.14	81.63	85.40	94.99	100.73	112.29	114.62	114.49	110.57	981.40
Feb 22 2023 18:05:38	23269.45	852.42	970.04	559.35	619.26	372.35	349.45	237.28	219.81	174.00	183.84	158.31	144.35	127.70	121.71	115.41	112.51	108.66	99.94	98.07	84.61	78.90	69.43	68.71	63.82	62.92	57.13	58.13	57.16	61.99	64.69	72.40	76.67	85.93	87.82	88.01	85.45	981.41
Feb 22 2023 18:05:39	21596.85	993.92	1180.93	631.70	684.52	398.27	375.43	248.87	234.39	189.69	200.58	176.39	163.85	150.32	148.72	145.96	147.14	146.93	139.31	138.12	123.22	115.67	104.18	100.73	93.80	90.31	82.03	81.08	79.39	84.41	87.96	97.46	102.54	113.84	115.13	114.40	110.00	981.43
Feb 22 2023 18:05:40	20981.05	1046.60	1062.66	636.56	653.10	417.42	373.04	260.98	234.86	195.51	201.74	183.07	169.37	159.14	155.63	153.95	155.36	151.20	145.67	138.74	123.01	111.91	100.44	97.67	92.56	89.67	82.04	82.02	81.30	87.18	91.50	101.59	107.33	119.18	120.68	119.85	115.07	981.45
Feb 22 2023 18:05:41	21463.72	877.80	934.98	548.23	578.00	360.49	325.71	230.23	210.88	171.62	178.35	158.40	148.10	139.55	138.06	137.53	139.23	139.41	135.55	131.89	119.46	112.07	102.41	100.79	95.09	91.33	83.00	82.08	80.64	85.92	89.61	99.44	104.93	116.93	117.99	117.57	112.77	981.47
Feb 22 2023 18:05:42	19931.10	943.64	969.90	590.97	587.94	379.56	340.26	245.62	222.95	182.86	187.89	169.16	160.18	153.62	153.70	155.09	158.33	158.89	154.08	147.68	133.27	122.58	112.37	110.17	105.63	101.89	94.84	94.84	95.10	101.78	107.86	119.78	127.78	141.32	144.36	143.19	137.81	981.47
Feb 22 2023 18:05:43	18768.63	856.62	926.87	541.15	580.55	348.72	327.33	229.85	215.27	175.79	182.80	165.00	159.25	153.46	156.44	159.01	163.91	166.81	163.10	160.54	147.15	138.41	128.13	126.21	121.33	117.24	109.45	109.34	109.78	117.68	124.81	138.61	147.61	163.55	166.67	165.53	159.11	981.49
Feb 22 2023 18:05:44	22301.38	949.33	1019.57	564.81	605.42	361.60	340.67	230.15	214.10	170.42	179.12	154.14	143.34	128.94	124.85	120.10	119.18	116.67	108.48	106.69	93.71	87.99	79.18	78.83	74.29	73.16	67.70	68.83	68.48	74.22	78.07	87.10	92.66	103.38	105.54	105.21	101.90	981.51
Feb 22 2023 18:05:45	20048.36	989.94	1148.88	687.96	731.94	433.45	394.10	271.03	247.76	197.31	205.03	182.27	173.80	164.29	165.53	166.34	170.27	171.82	163.62	158.59	141.21	129.83	117.90	114.43	108.71	104.79	96.37	95.07	93.85	98.97	103.80	114.22	121.40	134.33	138.54	138.14	134.86	981.52
Feb 22 2023 18:05:46	25355.89	774.22	776.16	510.67	514.35	342.68	298.92	209.04	178.92	136.83	135.11	112.16	95.35	82.35	73.64	69.46	65.87	65.15	60.77	61.51	55.42	54.56	49.23	49.23	44.62	44.48	39.24	39.90	37.66	40.09	40.21	44.41	45.66	50.62	50.43	49.65	47.11	981.54
Feb 22 2023 18:05:47	23812.66	924.12	940.31	596.19	598.97	377.06	331.39	233.89	201.92	151.64	147.07	122.07	107.42	93.51	86.62	82.36	80.32	81.02	74.51	75.70	67.36	65.80	59.19	59.55	55.24	55.76	51.00	52.49	51.13	55.06	56.73	63.21	65.96	74.05	74.55	74.86	72.62	981.53
Feb 22 2023 18:05:48	21474.18	1264.65	1194.67	752.30	704.29	457.34	391.88	280.34	240.51	192.92	190.64	166.41	150.85	137.18	132.41	128.18	128.49	129.84	121.09	121.69	109.39	104.07	94.85	93.19	88.21	85.87	79.55	79.49	78.54	83.80	87.84	97.32	103.25	114.53	117.01	116.55	112.90	981.56
Feb 22 2023 18:05:49	19303.27	1621.81	1511.40	946.40	881.25	550.59	466.25	326.41	284.07	225.74	221.91	191.55	175.20	161.87	160.02	156.34	159.40	157.42	150.87	147.68	133.42	124.61	114.26	111.74	107.10	103.68	97.05	96.50	96.75	102.99	109.41	120.95	129.28	142.11	146.39	144.35	139.59	981.56
Feb 22 2023 18:05:50	21345.18	1198.29	1205.59	754.16	744.25	471.27	413.75	290.86	258.89	211.51	218.08	192.00	176.03	162.05	159.80	158.14	161.34	167.35	160.11	163.97	150.88	145.13	133.16	128.17	118.48	110.43	97.65	92.56	87.76	90.15	91.81	99.85	104.31	115.03	116.94	115.73	111.28	981.56
Feb 22 2023 18:05:51	20831.63	1273.85	1113.78	755.73	684.26	463.40	388.30	283.29	247.02	209.11	213.37	193.37	178.40	170.78	170.32	171.46	175.20	177.51	167.68	164.21	144.94	133.52	119.39	114.83	107.75	102.27	92.54	90.30	88.24	92.97	96.96	106.56	112.75	123.78	126.16	124.54	120.37	981.59
Feb 22 2023 18:05:52	21324.68	1293.99	1248.77	715.93	701.62	425.58	372.37	254.64	224.23	184.52	189.99	166.71	154.51	142.77	140.25	137.16	137.99	138.27	128.88	129.40	115.09	109.15	98.77	96.97	90.63	87.23	79.78	80.06	79.82	86.03	90.42	100.62	106.54	118.15	119.92	119.00	114.46	981.58
Feb 22 2023 18:05:53	19211.93	1308.51	1274.87	699.17	712.64	425.24	387.97	268.85	245.03	198.91	204.63	181.53	173.01	163.10	164.73	164.50	168.21	168.36	162.65	158.17	143.34	133.54	122.48	120.42	114.87	110.75	103.04	103.23	103.44	111.05	117.42	130.30	138.02	152.05	154.38	152.43	146.02	981.59
Feb 22 2023 18:05:54	19529.68	895.72	982.64	583.70	637.17	394.45	364.59	260.16	245.97	206.82	222.36	206.07	198.65	192.19	197.70	199.88	206.06	204.28	195.85	185.02	162.15	144.72	128.93	124.02	117.16	110.90	101.95	100.77	100.21	106.25	111.94	123.38	131.46	144.82	149.14	147.81	142.40	981.59
Feb 22 2023 18:05:55	19773.63	1067.79	1132.38	626.06	664.04	389.34	357.46	242.77	223.05	178.10	185.96	162.73	152.08	140.56	139.67	137.52	140.08	138.44	134.17	132.12	120.80	114.88	106.27	105.57	101.49	100.08	93.92	95.34	95.73	103.11	108.69	120.44	127.20	139.68	142.02	140.20	135.19	981.60
Feb 22 2023 18:05:56	21733.76	1265.65	1366.33	702.38	753.92	448.47	409.64	270.72	250.60	195.06	205.46	177.63	162.40	145.32	140.17	134.48	133.99	129.03	125.45	120.17	107.58	98.75	88.38	85.63	80.43	78.21	71.51	72.19	71.79	77.30	81.10	89.99	95.26	105.30	106.77	105.50	100.95	981.60
Feb 22 2023 18:05:57	21003.36	1056.73	1132.68	643.20	663.74	423.61	380.79	258.60	242.34	195.24	207.23	179.84	164.00	148.04	144.47	139.59	139.80	135.93	130.19	128.99	117.04	111.69	102.98	100.96	94.82	91.68	84.41	85.00	84.85	90.96	96.01	106.76	113.18	125.44	127.27	126.27	121.39	981.59
Feb 22 2023 18:05:58	21757.06	998.89	1081.33	612.62	668.56	392.87	358.88	238.35	221.77	175.53	185.35	159.71	149.42	134.89	131.70	127.71	127.69	125.85	121.06	119.41	109.06	104.56	96.98	95.92	90.06	87.41	79.91	79.82	78.54	83.71	86.92	96.11	100.74	111.06	112.13	110.55	105.60	981.61
Feb 22 2023 18:05:59	18918.50	1257.86	1332.04	765.93	787.94	479.11	433.67	298.49	267.49	217.44	224.54	203.02	191.82	184.23	187.23	189.95	196.47	200.01	194.60	191.51	174.88	163.16	149.59	144.27	136.35	128.56	117.66	113.54	111.56	116.10	121.78	132.55	140.50	151.99	156.00	152.19	145.13	981.63
Feb 22 2023 18:06:00	19423.47	1429.30	1319.51	820.90	767.28	488.28	415.30	293.59	255.23	209.95	213.33	188.02	171.63	161.35	159.12	157.50	159.42	162.06	154.00	153.44	138.81	132.08	121.58	119.16	113.06	109.08	101.45	100.93	100.55	106.75	112.82	124.63	132.73	145.81	150.24	148.40	143.43	981.64
