sizebin,volumepc,timestamp,mCS,dv50_bin,vmd,fpf,rf,efpf,sGrade
0.10000020,0,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
0.11659167,0.0838621780276,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
0.13593590,0.166107624769,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
0.15848963,0.245124146342,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
0.18478534,0.319306910038,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
0.21544389,0.387063324451,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
0.25118914,0.44682058692,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
0.29286504,0.497038573027,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
0.34145555,0.536230802536,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
0.39810795,0.562997400761,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
0.46415979,0.576078772545,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
0.54117060,0.574446678162,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
0.63095856,0.557441115379,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
0.73564368,0.524943768978,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
0.85769761,0.477651029825,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
1.00000191,0.417395859957,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
1.16591668,0.347539275885,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
1.35935903,0.273305535316,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
1.58489633,0.201903373003,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
1.84785342,0.142195880413,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
2.15443897,0.103729814291,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
2.51189137,0.0952906310558,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
2.92865038,0.123785249889,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
3.41455555,0.193937435746,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
3.98107958,0.307460159063,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
4.64159775,0.45962035656,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
5.41170597,0.638062298298,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
6.30958605,0.826815783978,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
7.35643721,1.00371825695,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
8.57697582,1.14759480953,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
10.00002003,1.24061977863,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
11.65916729,1.27349638939,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
13.59359074,1.24738430977,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
15.84896278,1.17318737507,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
18.47853470,1.06702339649,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
21.54438972,0.944889605045,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
25.11891365,0.819877624512,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
29.28650284,0.702722787857,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
34.14555740,0.604526996613,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
39.81079483,0.537752389908,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
46.41598129,0.511931180954,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
54.11705780,0.525949060917,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
63.09585953,0.561631977558,2023-02-22T18:03:26Z,84.40425406564167,56,464.15979004,0.08621276482939401,0.122374676316954,0.073374528363346,C
